Area_lag0	Circularity_lag0	ClassN2_lag0	Correlation_lag0	Energy_lag0	EqDiameter_lag0	Grey1.0_lag0	Grey2.0_lag0	Grey2.1_lag0	Growth1.0_lag0	Growth2.0_lag0	Growth2.1_lag0	Homogeneity_lag0	MeanGreyValue_lag0	Perimeter_lag0	Solidity_lag0	Area_lag+1	Circularity_lag+1	ClassN2_lag+1	Correlation_lag+1	Energy_lag+1	EqDiameter_lag+1	Grey1.0_lag+1	Grey2.0_lag+1	Grey2.1_lag+1	Growth1.0_lag+1	Growth2.0_lag+1	Growth2.1_lag+1	Homogeneity_lag+1	MeanGreyValue_lag+1	Perimeter_lag+1	Solidity_lag+1	Area_lag+2	Circularity_lag+2	ClassN2_lag+2	Correlation_lag+2	Energy_lag+2	EqDiameter_lag+2	Grey1.0_lag+2	Grey2.0_lag+2	Grey2.1_lag+2	Growth1.0_lag+2	Growth2.0_lag+2	Growth2.1_lag+2	Homogeneity_lag+2	MeanGreyValue_lag+2	Perimeter_lag+2	Solidity_lag+2
11275.8836	0.714864793	NA	0.900893979	0.947897961	119.8202858466	NA	NA	NA	NA	NA	NA	0.977527281	578.2524303	445.213443334	0.91742326	13709.604	0.647511066	NA	0.894578723	0.936991964	132.1196804158	115.882913	NA	NA	2433.7204	NA	NA	0.970631721	694.1353433	515.814789004	0.896767466	14538.5568	0.672504915	0	0.88346601	0.933498231	136.0553763778	NA	165.4829275	49.6000144999999	NA	3262.6732	828.952799999999	0.965887807	743.7353578	521.216132392	0.912608406
20038.3398	0.427445819	NA	0.903225568	0.907897046	159.729792614	NA	NA	NA	NA	NA	NA	0.956041714	642.3734075	767.529830458	0.739121913	26271.4272	0.309809267	NA	0.893072059	0.879110639	182.892919513	226.8750057	NA	NA	6233.0874	NA	NA	0.954226408	869.2484132	1032.28487289	0.7362621	29061.1722	0.295103299	0	0.904425591	0.867211801	192.358606939	NA	184.597231	-42.2777747	NA	9022.8324	2789.745	0.959080111	826.9706385	1112.43453688	0.716963818
18284.7858	0.32171299	NA	0.89861292	0.914742327	152.5808387276	NA	NA	NA	NA	NA	NA	0.955410171	539.5763681	845.114536228	0.672070313	13582.0728	0.656821806	NA	0.898104756	0.937804008	131.5037345162	126.0090661	NA	NA	-4702.713	NA	NA	0.975828694	665.5854342	509.758149756	0.9	13045.379	0.695233996	0	0.858326084	0.940266319	128.8793715656	NA	469.7735299	343.7644638	NA	-5239.4068	-536.693800000001	0.978365378	1009.349898	485.587817006	0.928166352
23959.9242	0.333553855	NA	0.91538453	0.889825564	174.6617387322	NA	NA	NA	NA	NA	NA	0.951061136	439.3577368	950.089831436	0.720863309	16557.8008	0.619735546	NA	0.883671743	0.924493453	145.1965796712	564.0216732	NA	NA	-7402.1234	NA	NA	0.968365007	1003.37941	579.43277327	0.885227273	17604.6194	0.519755496	1	0.88358598	0.919395779	149.7160565472	NA	769.8243402	205.802667	NA	-6355.3048	1046.8186	0.969465138	1209.182077	652.407142378	0.854086105
14081.57	0.484418238	NA	0.910815582	0.934878357	133.9000066442	NA	NA	NA	NA	NA	NA	0.97123032	544.6568611	604.39411731	0.831242158	17849.0542	0.349374036	NA	0.89346305	0.917031687	150.7518545216	433.2200663	NA	NA	3767.4842	NA	NA	0.964693155	977.8769274	801.24848707	0.764451525	25718.792	0.292739477	1	0.893996209	0.881286492	180.9590644648	NA	417.959791	-15.2602753	NA	11637.222	7869.7378	0.947506054	962.6166521	1050.726217582	0.724876442
25235.2362	0.20898191	NA	0.915516751	0.882239336	179.2498274916	NA	NA	NA	NA	NA	NA	0.940350749	369.1430765	1231.839915322	0.673999432	16138.0106	0.366673323	NA	0.918345556	0.924808195	143.3441776464	180.4555659	NA	NA	-9097.2256	NA	NA	0.970891953	549.5986424	743.687142378	0.785973085	14931.778	0.680681762	0	0.918292686	0.931578032	137.8830309602	NA	17.8752788	-162.5802871	NA	-10303.4582	-1206.2326	0.975685174	387.0183553	525.03546135	0.922218576
9012.2048	0.692116693	NA	0.909956708	0.958079528	107.1200052958	NA	NA	NA	NA	NA	NA	0.982339488	542.3896633	404.511428578	0.909871245	14825.502	0.671782573	NA	0.8929694	0.932206085	137.3914677852	256.8852783	NA	NA	5813.2972	NA	NA	0.965795589	799.2749416	526.617478062	0.901745314	16541.8594	0.633011281	0	0.895792272	0.924520663	145.1266672108	NA	143.1429046	-113.7423737	NA	7529.6546	1716.3574	0.961998655	685.5325679	573.048486092	0.892744479
10749.8174	0.434931324	NA	0.90446728	0.949339895	116.9918484934	NA	NA	NA	NA	NA	NA	0.972403748	357.2138662	557.30781342	0.801188119	23572.0168	0.400878665	NA	0.919041903	0.891895196	173.2420963284	141.5251431	NA	NA	12822.1994	NA	NA	0.958062589	498.7390093	859.600839466	0.779887482	21765.3248	0.445438972	1	0.918199241	0.900482632	166.4706347614	NA	230.3791412	88.8539981	NA	11015.5074	-1806.692	0.960226655	587.5930074	783.598150734	0.774730471
12949.7306	0.55122067	NA	0.902895256	0.939913606	128.4060321492	NA	NA	NA	NA	NA	NA	0.96800809	457.4866148	543.341092568	0.842087077	14984.916	0.544643414	NA	0.893362804	0.93109928	138.1281565216	287.8742022	NA	NA	2035.1854	NA	NA	0.974030422	745.360817	587.998150734	0.842545563	14559.812	0.629325517	0	0.886429504	0.933270466	136.1547957502	NA	477.8837368	190.0095346	NA	1610.0814	-425.103999999999	0.974610495	935.3703516	539.194116984	0.878205128
12235.0040752097	0.6400177005	NA	0.8950772885	0.963704635	124.812223035196	NA	NA	NA	NA	NA	NA	0.9839852245	539.4684148	774.840839792	0.883402204	17599.3056	0.334189634	NA	0.896971108	0.917892489	149.6934595964	376.991758	NA	NA	5364.30152479027	NA	NA	0.964033918	916.4601728	813.497478714	0.748813023	25761.3024	0.303793553	1	0.880644879	0.881164692	181.1085556768	NA	439.8918006	62.9000426	NA	13526.2983247903	8161.9968	0.93785892	979.3602154	1032.284873216	0.744700461
15847.0846691838	0.4029003775	NA	0.9127570965	0.9524542265	142.046242013109	NA	NA	NA	NA	NA	NA	0.978670896	361.2157501	1133.576554244	0.7473846435	24262.8108	0.261096179	NA	0.898791747	0.886708316	175.7622547156	438.7573991	NA	NA	8415.72613081623	NA	NA	0.944191233	799.9731492	1080.62554491	0.695930498	27807.1154	0.267563857	1	0.903721779	0.871332035	188.1624802046	NA	434.5861669	-4.17123219999996	NA	11960.0307308162	3544.3046	0.941338377	795.801917	1142.797225612	0.688280942
10478.8136	0.519569503	NA	0.895528554	0.950573757	115.507748033	NA	NA	NA	NA	NA	NA	0.978870213	573.7548811	503.430083234	0.840221559	12019.8156	0.646885227	NA	0.888813164	0.944605711	123.7097592792	49.5187701	NA	NA	1541.002	NA	NA	0.971044395	623.2736512	483.214789656	0.886363636	15845.7516	0.496678634	0	0.897972616	0.927054011	142.0402673616	NA	225.5350676	176.0162975	NA	5366.938	3825.936	0.962972478	799.2899487	633.174789982	0.832263466
13810.5662	0.635299875	NA	0.903465802	0.936477853	132.605275248	NA	NA	NA	NA	NA	NA	0.966672903	547.526531	522.662436934	0.891595197	19182.818	0.309186393	NA	0.907661905	0.910559642	156.2828284192	98.8352866	NA	NA	5372.2518	NA	NA	0.965018977	646.3618176	882.980167772	0.746793546	16472.78	0.63916001	1	0.881394257	0.924738686	144.8233230698	NA	458.152653	359.3173664	NA	2662.2138	-2710.038	0.969685748	1005.679184	569.09344529	0.908025776
17789.0916714236	0.356911375	NA	0.891287426666667	0.958577906333333	150.498421846058	NA	NA	NA	NA	NA	NA	0.982311537333333	420.812388533333	1789.475377324	0.697574540333333	16966.9634	0.650330111	NA	0.882266756	0.922831346	146.9796202082	697.281204466667	NA	NA	-822.128271423637	NA	NA	0.966191047	1118.093593	572.585125992	0.904788892	18486.7102	0.695399147	1	0.868697286	0.916556841	153.4210235968	NA	892.830314466667	195.54911	NA	697.61852857636	1519.7468	0.963290177	1313.642703	577.98646938	0.915767307
12014.5018	0.365701904	NA	0.903243053	0.94303066	123.6824110414	NA	NA	NA	NA	NA	NA	0.973830751	394.2576188	642.531175802	0.727945911	16398.3868	0.151318986	NA	0.860448157	0.919641851	144.4959326146	613.5693092	NA	NA	4383.885	NA	NA	0.958856698	1007.826928	1166.967561948	0.541878841	14426.967	0.64467356	1	0.879420069	0.933982143	135.5322282364	NA	674.2379032	60.668594	NA	2412.4652	-1971.4198	0.970808686	1068.495522	530.301092568	0.864374403
17126.3774	0.478218624	NA	0.902576577	0.92099089	147.6684833102	NA	NA	NA	NA	NA	NA	0.964344401	646.0387719	670.848486092	0.786865234	23476.3684	0.242741685	NA	0.901250309	0.88976461	172.890255971	-222.3765426	NA	NA	6349.991	NA	NA	0.942189723	423.6622293	1102.42285683	0.659895444	13789.311	0.698243591	0	0.893656579	0.936786383	132.5031926512	NA	-91.8816351	130.4949075	NA	-3337.0664	-9687.0574	0.965413349	554.1571368	498.164454624	0.912768203
18189.1374	0.195046385	NA	0.887533189	0.912787357	152.1812374142	NA	NA	NA	NA	NA	NA	0.95179135	613.2547887	1082.535210204	0.632834165	11132.411	0.751751284	NA	0.908625173	0.948964315	119.055558111	-58.2864393	NA	NA	-7056.7264	NA	NA	0.981590365	554.9683494	431.382436282	0.935685574	14331.3186	0.288238391	0	0.87586183	0.931980875	135.0822030034	NA	493.4117373	551.6981766	NA	-3857.8188	3198.9076	0.968225898	1106.666526	790.445798012	0.698342828
10695.597584661	0.7855605595	NA	0.8952504705	0.9687162875	116.696434390374	NA	NA	NA	NA	NA	NA	0.9824458545	455.13706495	647.469158112	0.942236765	15856.3792	0.362131748	NA	0.894799205	0.926305532	142.0878919192	584.90106405	NA	NA	5160.78161533897	NA	NA	0.970397333	1040.038129	741.777478062	0.780743066	14549.1844	0.594689359	1	0.890666088	0.933479618	136.1050951268	NA	710.88910005	125.988036	NA	3853.58681533897	-1307.1948	0.970496106	1166.026165	554.471428578	0.877845463
27095.0662	0.425909851	NA	0.931836507	0.859797651	185.7377445602	NA	NA	NA	NA	NA	NA	0.945603413	366.8122431	894.110505086	0.788586452	24709.17	0.343412285	NA	0.922529055	0.886870839	177.3716222082	118.9297792	NA	NA	-2385.8962	NA	NA	0.945262412	485.7420223	950.88084077	0.754257908	18024.4096	0.619105699	0	0.906646833	0.918200889	151.490564295	NA	262.3264221	143.3966429	NA	-9070.6566	-6684.7604	0.961017854	629.1386652	604.85747904	0.900451287
17918.1336	0.463146032	NA	0.898651663	0.90904798	151.0432926862	NA	NA	NA	NA	NA	NA	0.959569754	604.4361611	697.256134022	0.826470588	11669.1048	0.601974154	NA	0.837136421	0.945795089	121.8916144754	657.8941339	NA	NA	-6249.0288	NA	NA	0.974743817	1262.330295	493.554117636	0.862529458	15766.0446	0.498941468	1	0.847020126	0.927425699	141.6825728592	NA	1005.4604319	347.566298	NA	-2152.089	4096.9398	0.97951636	1609.896593	630.14646938	0.822795341
12753.12	0.515377605	NA	0.893348079	0.940475269	127.427535097	NA	NA	NA	NA	NA	NA	0.971626863	676.7391001	557.63546135	0.839454355	16063.6174	0.486961835	NA	0.90742812	0.925819982	143.013401127	130.0053962	NA	NA	3310.4974	NA	NA	0.965058905	806.7444963	643.84176524	0.795317022	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20601.6026	0.192881413	NA	0.891180473	0.901457979	161.9591773224	NA	NA	NA	NA	NA	NA	0.955630708	588.152933	1158.537898284	0.588226369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15744.7894	0.612615081	0	0.906460744	0.928251637	141.5870350384	NA	171.2524969	NA	NA	-4856.8132	NA	0.967106203	759.4054299	568.302436608	0.877925926
14049.6872	0.397756718	NA	0.898181654	0.934287347	133.7483358288	NA	NA	NA	NA	NA	NA	0.965872475	659.9936982	666.238150408	0.75284738	12822.1994	0.636589613	NA	0.884837985	0.940784266	127.7721852636	102.1233943	NA	NA	-1227.4878	NA	NA	0.975934658	762.1170925	503.102436934	0.889421305	19007.4626	0.383371597	0	0.900316899	0.911738146	155.5668763798	NA	173.7333535	71.6099591999999	NA	4957.7754	6185.2632	0.965251263	833.7270517	789.327142704	0.772737092
12343.9574	0.552959365	NA	0.88846067	0.942551472	125.3667208484	NA	NA	NA	NA	NA	NA	0.975033296	586.4980013	529.645797034	0.820848057	13677.7212	0.552742483	NA	0.858256778	0.936590076	131.9659634614	597.3821757	NA	NA	1333.7638	NA	NA	0.969930345	1183.880177	557.635460372	0.834359806	14655.4604	0.699489829	1	0.857800454	0.933073517	136.6012874366	NA	578.3905197	-18.9916559999999	NA	2311.503	977.739199999998	0.97231073	1164.888521	513.114116984	0.92364367
10361.91	0.718683003	NA	0.899639529	0.952029259	114.861627932	NA	NA	NA	NA	NA	NA	0.975990192	586.4019929	425.65344529	0.918079096	13720.2316	0.686375396	NA	0.866211404	0.936935732	132.1708796938	445.5436671	NA	NA	3358.3216	NA	NA	0.973085566	1031.94566	501.192772292	0.913335692	15271.8612	0.656246196	1	0.88005985	0.930495615	139.4443889218	NA	496.7992421	51.2555749999999	NA	4909.9512	1551.6296	0.972969432	1083.201235	540.776134022	0.894212819
18205.0788	0.482609674	NA	0.914774293	0.916712329	152.2479104778	NA	NA	NA	NA	NA	NA	0.959175889	555.9990077	688.498822428	0.799160252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20048.9674	0.371505293	NA	0.916551714	0.907645418	159.7721443824	NA	NA	NA	NA	NA	NA	0.958845369	701.2811602	823.509159416	0.745063191	18141.3132	0.650883124	NA	0.914050529	0.917600899	151.9810427702	-81.2539766000001	NA	NA	-1907.6542	NA	NA	0.962106058	620.0271836	591.817478062	0.906291479	22381.7256	0.46122771	0	0.918974272	0.898165668	168.8114276878	NA	-26.1838941000001	55.0700825	NA	2332.7582	4240.4124	0.957170762	675.0972661	780.897477084	0.825073457
17147.6326	0.421068537	NA	0.890992007	0.920673721	147.760089082	NA	NA	NA	NA	NA	NA	0.957840897	604.1580062	715.369831436	0.784204131	29167.4482	0.390733898	NA	0.915545925	0.868145216	192.7100113366	203.4362738	NA	NA	12019.8156	NA	NA	0.953548755	807.59428	968.531175802	0.819498358	30591.5466	0.377422899	1	0.907119223	0.861725626	197.358473014	NA	258.7674705	55.3311967	NA	13443.914	1424.0984	0.951847257	862.9254767	1009.23319284	0.789387084
13332.3242	0.595759104	NA	0.893995078	0.938480977	130.2890724364	NA	NA	NA	NA	NA	NA	0.967154357	786.3396208	530.30109159	0.890980114	15218.7232	0.6908156	NA	0.90659731	0.930707651	139.2015811552	52.1084402	NA	NA	1886.399	NA	NA	0.970455485	838.448061	526.154116984	0.922680412	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23949.2966	0.208322714	NA	0.911522465	0.88712608	174.6229981962	NA	NA	NA	NA	NA	NA	0.952628111	419.6170645	1201.940587994	0.667209474	34082.7132	0.202062231	NA	0.926005444	0.842229704	208.3157656812	87.8546835	NA	NA	10133.4166	NA	NA	0.933376352	507.471748	1455.892940716	0.685476114	20723.82	0.387907202	1	0.886030081	0.904614038	162.438872011	NA	752.8200435	664.96536	NA	-3225.4766	-13358.8932	0.958084523	1172.437108	819.362184484	0.833155309
14501.3602	0.403573396	NA	0.891260225	0.932492467	135.881217463	NA	NA	NA	NA	NA	NA	0.969122453	734.5465611	671.967141726	0.755327982	22509.2568	0.44874375	NA	0.900013969	0.897323985	169.2916887362	299.0401109	NA	NA	8007.8966	NA	NA	0.957085438	1033.586672	793.937477736	0.833694155	30990.0816	0.392673117	1	0.919373717	0.85981673	198.6398685652	NA	232.6816328	-66.3584781	NA	16488.7214	8480.8248	0.942394797	967.2281939	995.865545888	0.800329354
16557.8008	0.329710765	NA	0.893176756	0.922154721	145.1965796712	NA	NA	NA	NA	NA	NA	0.972320218	574.9382086	794.400841096	0.702118071	12184.5434	0.362731055	NA	0.891150955	0.942155098	124.5545763476	-31.0068255000001	NA	NA	-4373.2574	NA	NA	0.970464555	543.9313831	649.70647101	0.747879974	12057.0122	0.752536388	0	0.875653099	0.944742817	123.9010279454	NA	293.9398536	324.9466791	NA	-4500.7886	-127.531199999999	0.970762199	868.8780622	448.705125014	0.932976974
24193.7314	0.289392409	NA	0.918162808	0.882248723	175.511867286	NA	NA	NA	NA	NA	NA	0.945267091	415.3562736	1024.973865186	0.661580936	13151.655	0.671977166	NA	0.927301001	0.939963601	129.4032736146	18.6928956	NA	NA	-11042.0764	NA	NA	0.978610641	434.0491692	495.927142052	0.910931174	20798.2132	0.330671227	0	0.923523956	0.904383274	162.7301677788	NA	210.129062	191.4361664	NA	-3395.5182	7646.5582	0.969130256	625.4853356	889.036806368	0.737794533
15744.7894	0.463256208	NA	0.915414661	0.927150263	141.5870350384	NA	NA	NA	NA	NA	NA	0.974834354	460.7537289	653.525798012	0.828579418	14740.4812	0.473387431	NA	0.875244328	0.931794273	136.9969473122	466.4421012	NA	NA	-1004.3082	NA	NA	0.970036711	927.1958301	625.536133696	0.821925926	16159.2658	0.690679429	1	0.902044144	0.926218827	143.4385451272	NA	608.4454031	142.0033019	NA	414.4764	1418.7846	0.971535575	1069.199132	542.222435956	0.920121029
17880.937	0.406274525	NA	0.899876495	0.917190274	150.8864343958	NA	NA	NA	NA	NA	NA	0.965127838	742.4906772	743.687142378	0.789906103	22291.391	0.432197356	NA	0.917935789	0.89835319	168.4704144098	-140.1169662	NA	NA	4410.454	NA	NA	0.952207432	602.373711	805.067814072	0.804564634	30495.8982	0.340890289	0	0.923933418	0.86151258	197.0496981368	NA	-9.01206530000002	131.1049009	NA	12614.9612	8204.5072	0.941776081	733.4786119	1060.274536554	0.759528851
17184.8292	0.517131864	NA	0.905062194	0.921337639	147.920262662	NA	NA	NA	NA	NA	NA	0.964762073	686.5728731	646.214788678	0.819356473	17147.6326	0.526361545	NA	0.913550022	0.921495749	147.760089082	-168.2027321	NA	NA	-37.196600000003	NA	NA	0.963049312	518.370141	639.83050313	0.83148673	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16961.6496	0.473156642	NA	0.915914526	0.921937	146.9566024892	NA	NA	NA	NA	NA	NA	0.961616508	367.4541508	671.176134022	0.840442338	31606.4824	0.3304264	NA	0.910536994	0.856048159	200.605641165	137.8630403	NA	NA	14644.8328	NA	NA	0.945061297	505.3171911	1096.366216604	0.786044668	37813.0008	0.205673589	1	0.911647086	0.82599995	219.4197072316	NA	367.4480309	229.5849906	NA	20851.3512	6206.5184	0.933644141	734.9021817	1519.974285734	0.700255855
15633.1996	0.569102589	NA	0.912251392	0.928488388	141.0844000558	NA	NA	NA	NA	NA	NA	0.970397967	636.7851944	587.534789982	0.855481245	22557.081	0.518475978	NA	0.892564867	0.897507952	169.47143578	617.1444586	NA	NA	6923.8814	NA	NA	0.957316859	1253.929653	739.404452994	0.852409639	23710.1756	0.566254505	1	0.896055044	0.893092883	173.7490523432	NA	596.6473386	-20.49712	NA	8076.976	1153.0946	0.958039804	1233.432533	725.381511486	0.871144084
16536.5456	0.446799705	NA	0.891659509	0.923554839	145.1033555376	NA	NA	NA	NA	NA	NA	0.963943904	822.7044687	681.978824058	0.806426535	21361.476	0.368859307	NA	0.913717905	0.868508678	164.9189982176	-374.3250253	NA	NA	4824.9304	NA	NA	0.946517507	448.3794434	853.080839792	0.773969965	26505.2344	0.221151498	0	0.908805012	0.876411435	183.7049606718	NA	-221.8681694	152.4568559	NA	9968.6888	5143.7584	0.939378343	600.8362993	1227.229578986	0.652281941
17535.54	0.137168642	NA	0.880797163	0.913694761	149.4220297144	NA	NA	NA	NA	NA	NA	0.954325415	655.6796324	1267.468235272	0.539744848	17014.7876	0.389762448	NA	0.891460301	0.920974129	147.1866176572	-162.5077395	NA	NA	-520.752399999998	NA	NA	0.966747488	493.1718929	740.65882308	0.803110108	16807.5494	0.549795407	0	0.903320746	0.923125443	146.2875133084	NA	49.8647009	212.3724404	NA	-727.990599999997	-207.2382	0.964385156	705.5443333	619.807142378	0.833684765
15973.2828	0.583703401	NA	0.904621174	0.926728767	142.6107124958	NA	NA	NA	NA	NA	NA	0.969285273	665.7561988	586.416134022	0.868535105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19055.2868	0.207733348	NA	0.886455136	0.908833415	155.7624623944	NA	NA	NA	NA	NA	NA	0.95188879	477.3730416	1073.642184484	0.643113343	21951.3078	0.303861323	NA	0.885767971	0.897945171	167.1803611462	434.8798986	NA	NA	2896.021	NA	NA	0.951705546	912.2529402	952.790503456	0.675883508	20856.665	0.485859593	1	0.90459451	0.905314062	162.9586777396	NA	311.0188358	-123.8610628	NA	1801.3782	-1094.6428	0.962475105	788.3918774	734.466469706	0.845905172
18231.6478	0.516659069	NA	0.899453048	0.916567249	152.3589673982	NA	NA	NA	NA	NA	NA	0.961875252	692.3059869	665.91050313	0.853907417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25479.671	0.498157963	1	0.886882614	0.885072861	180.1158646498	NA	488.1914711	NA	NA	7248.0232	NA	0.956758105	1180.497458	801.71184717	0.8452318
13799.9386	0.621890977	NA	0.906974509	0.936700068	132.5542437622	NA	NA	NA	NA	NA	NA	0.974039408	704.0875636	528.063780974	0.886953552	20606.9164	0.43792239	NA	0.881931442	0.905451287	161.9800631318	328.9366654	NA	NA	6806.9778	NA	NA	0.951135259	1033.024229	768.976134348	0.767920792	25378.7088	0.288613933	1	0.881836518	0.882549906	179.7586594408	NA	353.8679844	24.9313189999998	NA	11578.7702	4771.7924	0.946820002	1057.955548	1051.189579312	0.715720066
15011.485	0.48331221	NA	0.895214591	0.928997556	138.2505563512	NA	NA	NA	NA	NA	NA	0.965428049	602.8047047	624.745125992	0.794655415	15420.6476	0.581656602	NA	0.861868891	0.928920698	140.1220122936	528.1115953	NA	NA	409.1626	NA	NA	0.967336342	1130.9163	577.19546135	0.87806354	31335.4786	0.313613059	1	0.919886978	0.85743478	199.7437621368	NA	100.0081096	-428.1034857	NA	16323.9936	15914.831	0.943788421	702.8128143	1120.536553918	0.772364113
16504.6628	0.378550378	NA	0.896652272	0.92320744	144.9634069324	NA	NA	NA	NA	NA	NA	0.96482653	809.3990475	740.195461676	0.766724266	15898.8896	0.673641173	NA	0.883410112	0.927525469	142.2782308008	-18.4489005	NA	NA	-605.7732	NA	NA	0.96427459	790.950147	544.595460698	0.912195122	18518.593	0.688579038	0	0.898201788	0.916042062	153.5532641276	NA	-191.1889913	-172.7400908	NA	2013.9302	2619.7034	0.962517653	618.2100562	581.342436608	0.909209496
21563.4004	0.314990792	NA	0.892541613	0.899972534	165.6966327496	NA	NA	NA	NA	NA	NA	0.94304298	563.8309942	927.501512138	0.728153598	17036.0428	0.659940064	NA	0.939985297	0.923061831	147.2785231534	-13.9182754999999	NA	NA	-4527.3576	NA	NA	0.976172143	549.9127187	569.556806368	0.910795455	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18518.593	0.199573752	NA	0.874957354	0.911418586	153.5532641276	NA	NA	NA	NA	NA	NA	0.964539447	679.7211431	1079.834538184	0.634212921	20118.0468	0.654049268	NA	0.876969641	0.909355324	160.0471578846	571.7700069	NA	NA	1599.4538	NA	NA	0.962097505	1251.49115	621.716806042	0.896306818	23614.5272	0.587413304	1	0.882118461	0.893814566	173.3982406462	NA	519.6132999	-52.1567070000001	NA	5095.9342	3496.4804	0.955854653	1199.334443	710.7594951	0.881746032
19639.8048	0.444736404	NA	0.920075252	0.91020437	158.1334124072	NA	NA	NA	NA	NA	NA	0.960794132	551.3416006	744.941510508	0.79500968	18353.8652	0.349478299	NA	0.892257597	0.914396927	152.8687900614	3.91357360000006	NA	NA	-1285.9396	NA	NA	0.96233791	555.2551742	812.378823406	0.789846787	18975.5798	0.685230396	0	0.921994211	0.914499431	155.436348979	NA	-40.7894474	-44.703021	NA	-664.224999999999	621.714599999999	0.960011293	510.5521532	589.907814724	0.922739018
19735.4532	0.299062142	NA	0.914013406	0.907865916	158.518009864	NA	NA	NA	NA	NA	NA	0.955090423	499.9562081	910.642184158	0.696549137	17508.971	0.543599331	NA	0.912579191	0.919855583	149.3087883006	92.9299055	NA	NA	-2226.4822	NA	NA	0.967792035	592.8861136	636.203108628	0.844438749	16005.1656	0.748077537	0	0.907922069	0.927492701	142.7529676162	NA	197.3909487	104.4610432	NA	-3730.2876	-1503.8054	0.97018567	697.3471568	518.51546135	0.939488459
20107.4192	0.256167184	NA	0.897986054	0.905488246	160.0048788794	NA	NA	NA	NA	NA	NA	0.959246949	669.4190185	993.164873542	0.679719777	16361.1902	0.646743043	NA	0.901858531	0.914582643	144.3319589178	-72.6934209999999	NA	NA	-3746.229	NA	NA	0.959466622	596.7255975	563.82781342	0.897929425	19443.1942	0.595605187	0	0.900790194	0.911695396	157.3398987412	NA	73.4604477	146.1538687	NA	-664.225000000002	3082.004	0.959637328	742.8794662	640.485796708	0.858718611
29321.5484	0.189779429	NA	0.898690922	0.862239431	193.2184125094	NA	NA	NA	NA	NA	NA	0.938905148	518.4906634	1393.393611432	0.603389831	20771.6442	0.597120177	NA	0.89816072	0.906159082	162.6261934692	525.6122376	NA	NA	-8549.9042	NA	NA	0.960315919	1044.102901	661.16445332	0.897176957	29613.8074	0.271120134	1	0.880672039	0.863818701	194.178965511	NA	484.7599316	-40.852306	NA	292.258999999998	8842.1632	0.929458078	1003.250595	1171.577898284	0.733868844
18444.1998	0.463342237	NA	0.926053212	0.915642522	153.2445253712	NA	NA	NA	NA	NA	NA	0.963895858	655.938933	707.267814724	0.834375	16892.5702	0.376709779	NA	0.886820119	0.921374636	146.6570434364	38.8265153	NA	NA	-1551.6296	NA	NA	0.958207271	694.7654483	750.670503456	0.72912844	20548.4646	0.263287776	1	0.885380916	0.903663888	161.7501706702	NA	518.281931	479.4554157	NA	2104.2648	3655.8944	0.957095109	1174.220864	990.328487396	0.666035136
13922.156	0.387076557	NA	0.880488475	0.934287252	133.1399247672	NA	NA	NA	NA	NA	NA	0.965013182	674.6395799	672.294789004	0.764963504	30527.781	0.245408532	NA	0.919328195	0.859538834	197.1526768424	-221.2526027	NA	NA	16605.625	NA	NA	0.942602363	453.3869772	1250.281261318	0.709785026	26239.5444	0.174702001	0	0.885178451	0.875569795	182.7819070916	NA	-74.5659714999999	146.6866312	NA	12317.3884	-4288.2366	0.948323801	600.0736084	1373.833612736	0.580394922
15261.2336	0.511202301	NA	0.912849984	0.929608433	139.3958612138	NA	NA	NA	NA	NA	NA	0.969999389	660.6014049	612.496134022	0.835612453	15144.33	0.563748701	NA	0.899798782	0.930184324	138.8609370396	-67.2201258	NA	NA	-116.903600000001	NA	NA	0.96627181	593.3812791	581.014789656	0.857658742	15367.5096	0.645809289	0	0.901011701	0.929817841	139.8803807676	NA	36.0108796	103.2310054	NA	106.276	223.179600000001	0.962811642	696.6122845	546.832772618	0.887661142
22402.9808	0.333860182	NA	0.916717697	0.896375225	168.8915660184	NA	NA	NA	NA	NA	NA	0.947867501	378.8281366	918.280839466	0.710961214	14070.9424	0.722598467	NA	0.875991329	0.935866996	133.8494687876	720.3618164	NA	NA	-8332.0384	NA	NA	0.977955008	1099.189953	494.672772292	0.923291492	16951.022	0.653013842	1	0.877180841	0.922835455	146.910556228	NA	795.3434304	74.981614	NA	-5451.9588	2880.0796	0.971483887	1174.171567	571.13882308	0.905478286
