Experiment ID,ts,drug concentration (uM),spheroIndex,Area (um2),Perimeter (um),Solidity,Equivalent Diameter (um),Circularity,Mean grey value,Homogeneity,Energy,Correlation,UniqueIdentifier,2 classes encoded,Growth1-0,Growth2-1,Growth2-0,Grey1-0,Grey2-1,Grey2-0
1803,0,2.0,19,12572.4508,432.173445616,0.961397806,126.5217038034,0.845889533,206.7884049,0.977697834,0.942786891,0.929177129,"(1803, 19, 2.0)",,,,,,,
1803,0,2.0,20,12423.6644,447.914117636,0.937074148,125.77082653639998,0.778162097,353.5121173,0.978660487,0.943276856,0.92593512,"(1803, 20, 2.0)",,,,,,,
1803,0,5.0,1,19002.1488,708.0588240579999,0.822636301,155.5451294088,0.476292672,312.7691861,0.969224886,0.913068953,0.929491917,"(1803, 1, 5.0)",,,,,,,
1803,0,5.0,2,21361.476,829.701511486,0.779674166,164.9189982176,0.389939616,331.2516237,0.964490504,0.901950394,0.925673098,"(1803, 2, 5.0)",,,,,,,
1803,0,5.0,7,15681.0238,497.0457970339999,0.958116883,141.3000339946,0.797611609,297.6524604,0.971594533,0.929152603,0.924566947,"(1803, 7, 5.0)",,,,,,,
1803,0,5.0,8,17652.4436,580.359496078,0.897352782,149.9192757866,0.65859815,433.8983675,0.96878533,0.919742379,0.911801291,"(1803, 8, 5.0)",,,,,,,
1803,0,5.0,9,15670.3962,528.0637816259999,0.929697352,141.25214377959998,0.706182707,303.8340038,0.971734097,0.928460483,0.923076137,"(1803, 9, 5.0)",,,,,,,
1803,0,5.0,10,14671.4018,460.62646938,0.976308345,136.6755608968,0.868927804,316.9419176,0.975839198,0.933709202,0.927565589,"(1803, 10, 5.0)",,,,,,,
1803,0,5.0,11,17907.505999999998,540.776133696,0.94055261,150.9984926578,0.769502325,278.9353527,0.971201174,0.919248234,0.935059179,"(1803, 11, 5.0)",,,,,,,
1803,0,5.0,12,17105.122199999998,554.6071417259999,0.91267366,147.57682068399998,0.698819685,363.9099432,0.96843499,0.922431823,0.917605243,"(1803, 12, 5.0)",,,,,,,
1803,0,5.0,13,13215.4206,460.626471336,0.955069124,129.716599191,0.782695918,317.1239904,0.976143707,0.939756985,0.918661613,"(1803, 13, 5.0)",,,,,,,
1803,0,5.0,14,14182.5322,469.383780648,0.958692529,134.3791681924,0.808923561,267.7841925,0.976086964,0.935714889,0.930566374,"(1803, 14, 5.0)",,,,,,,
1803,0,5.0,16,12737.1786,452.524452342,0.944444444,127.3478679994,0.781626005,292.9836353,0.976351474,0.941940936,0.922707674,"(1803, 16, 5.0)",,,,,,,
1803,0,5.0,17,12343.9574,461.745125014,0.925866879,125.3667208484,0.727544632,321.6455961,0.976853409,0.943630042,0.920814236,"(1803, 17, 5.0)",,,,,,,
1803,0,5.0,18,13534.2486,634.429158438,0.769951632,131.27200967379997,0.422549647,258.9740239,0.972824284,0.936696713,0.909588463,"(1803, 18, 5.0)",,,,,,,
1803,0,5.0,19,13289.8138,503.565798012,0.909454545,130.0811918534,0.658591786,234.0099093,0.97785755,0.938905977,0.929540486,"(1803, 19, 5.0)",,,,,,,
1803,0,5.0,20,14283.4944,567.974789004,0.86016,134.8566272382,0.556398839,161.0544672,0.973677366,0.934193084,0.927113138,"(1803, 20, 5.0)",,,,,,,
1803,0,10.0,3,21350.8484,665.119495752,0.882495058,164.87796850959998,0.606492794,281.9199815,0.971000054,0.903756504,0.937692558,"(1803, 3, 10.0)",,,,,,,
1803,0,10.0,8,15500.3546,516.605797686,0.92164297,140.4836803122,0.729848881,343.4697701,0.973524211,0.929744181,0.919917548,"(1803, 8, 10.0)",,,,,,,
1803,0,10.0,11,17004.16,530.43680702,0.943674432,147.14064337679997,0.759447475,261.6961321,0.969990904,0.923289368,0.930378869,"(1803, 11, 10.0)",,,,,,,
1803,0,10.0,12,15335.626799999998,518.515462328,0.921161826,139.73520129679997,0.716783455,417.2813752,0.975076169,0.930519576,0.923907778,"(1803, 12, 10.0)",,,,,,,
1803,0,10.0,13,14251.611599999998,453.315462654,0.979189485,134.7060335268,0.871510805,285.4409566,0.97785586,0.935597418,0.933210356,"(1803, 13, 10.0)",,,,,,,
1803,0,10.0,14,14023.1182,469.3837816259999,0.961384335,133.6218119688,0.799831124,295.6093739,0.97483837,0.936133584,0.923158734,"(1803, 14, 10.0)",,,,,,,
1803,0,10.0,16,13922.156,460.954116984,0.961115187,133.1399247672,0.823381232,402.343865,0.974774948,0.936731062,0.915670103,"(1803, 16, 10.0)",,,,,,,
1803,0,10.0,17,12455.5472,577.1954616759999,0.794307015,125.9321057128,0.46981498,125.6463683,0.975239086,0.942229192,0.927646349,"(1803, 17, 10.0)",,,,,,,
1803,0,10.0,18,11435.2976,409.912772618,0.971557562,120.6642992272,0.855213275,337.2630354,0.980429798,0.947840115,0.923067539,"(1803, 18, 10.0)",,,,,,,
1803,0,10.0,19,10542.5792,456.016132066,0.876325088,115.8586584754,0.63708345,347.8417135,0.981665393,0.951175757,0.907424047,"(1803, 19, 10.0)",,,,,,,
1803,0,10.0,20,9182.2464,406.093444638,0.900938478,108.12584902099998,0.699691904,354.7318095,0.983000744,0.957388081,0.915874269,"(1803, 20, 10.0)",,,,,,,
1803,0,20.0,1,18693.9484,589.116806694,0.923601995,154.2785608918,0.676874383,381.2438708,0.966056657,0.915604927,0.93045049,"(1803, 1, 20.0)",,,,,,,
1803,0,20.0,2,17046.6704,565.7374809959999,0.913960114,147.3244543692,0.669297994,278.240217,0.974044734,0.922887753,0.933166601,"(1803, 2, 20.0)",,,,,,,
1803,0,20.0,5,16068.9312,500.5374787139999,0.959695335,143.037053405,0.805978862,295.8455195,0.975280482,0.927354379,0.932584493,"(1803, 5, 20.0)",,,,,,,
1803,0,20.0,7,13991.2354,465.56445332,0.959198543,133.46982503119995,0.811159577,232.8932946,0.975879656,0.936591927,0.93130581,"(1803, 7, 20.0)",,,,,,,
1803,0,20.0,8,16743.783799999997,515.487143682,0.953981229,146.0097519522,0.791822421,232.2771068,0.975014635,0.924541177,0.931523444,"(1803, 8, 20.0)",,,,,,,
1803,0,20.0,9,15867.0068,624.880839466,0.832914923,142.13550053539998,0.510634855,134.1303954,0.973236921,0.927060954,0.922419337,"(1803, 9, 20.0)",,,,,,,
1803,0,20.0,10,15436.588999999998,515.4871417259999,0.93348329,140.19442054479998,0.730004491,366.3301479,0.97332643,0.929827667,0.922749049,"(1803, 10, 20.0)",,,,,,,
1803,0,20.0,11,14384.4566,477.4857970339999,0.947497375,135.33240177679997,0.792834259,336.348585,0.972279846,0.934581916,0.910699995,"(1803, 11, 20.0)",,,,,,,
1803,0,20.0,13,11892.2844,467.474117962,0.913469388,123.051723976,0.683848674,298.8476706,0.976676927,0.945188523,0.91177303,"(1803, 13, 20.0)",,,,,,,
1803,0,20.0,14,14214.415,487.825125666,0.946902655,134.53012780619997,0.750603395,284.5994455,0.976162653,0.935478979,0.931486398,"(1803, 14, 20.0)",,,,,,,
1803,0,20.0,15,14511.9878,557.3078150499999,0.85157468,135.93099991239998,0.587146535,300.2180978,0.971903246,0.933466296,0.927555363,"(1803, 15, 20.0)",,,,,,,
1803,0,20.0,16,11036.7626,450.9424372599999,0.905405405,118.54299890599998,0.68203922,210.8689172,0.978174454,0.948701928,0.920785021,"(1803, 16, 20.0)",,,,,,,
1803,0,20.0,17,12142.033,598.665125014,0.756121774,124.337108561,0.425729118,321.9004026,0.976273149,0.942517099,0.902012231,"(1803, 17, 20.0)",,,,,,,
1803,0,20.0,19,11998.560399999998,569.5568063679999,0.79844413,123.6003300116,0.46479871,298.3711528,0.977439619,0.943998864,0.914868465,"(1803, 19, 20.0)",,,,,,,
1803,0,20.0,20,10712.6208,422.95277164,0.929032258,116.7892650518,0.752526583,233.2087471,0.980628204,0.950691885,0.922064167,"(1803, 20, 20.0)",,,,,,,
1803,0,50.0,1,19884.2396,639.039494122,0.866203704,159.11442477759996,0.611876048,377.6309568,0.96227475,0.910111826,0.922889789,"(1803, 1, 50.0)",,,,,,,
1803,0,50.0,2,18316.6686,546.505126318,0.9313699,152.7138067926,0.770668967,337.7383606,0.970278051,0.917534084,0.927317142,"(1803, 2, 50.0)",,,,,,,
1803,0,50.0,3,22796.202,1049.607563904,0.693837943,170.3673262578,0.260027007,172.1312072,0.960032923,0.893858694,0.929439224,"(1803, 3, 50.0)",,,,,,,
1803,0,50.0,5,18832.1072,554.934788678,0.943054816,154.84761410379997,0.768466392,120.903627,0.96984014,0.915244083,0.942613828,"(1803, 5, 50.0)",,,,,,,
1803,0,50.0,6,17280.4776,500.53747741,0.972778941,148.33134338079998,0.866747114,318.5183642,0.967077723,0.922258087,0.918413735,"(1803, 6, 50.0)",,,,,,,
1803,0,50.0,7,16589.6836,496.254788352,0.968963377,145.3363037602,0.846522579,172.8075391,0.973436557,0.925331067,0.940683686,"(1803, 7, 50.0)",,,,,,,
1803,0,50.0,8,16541.859399999998,576.404452668,0.898412698,145.1266672108,0.625661649,270.0191224,0.972239913,0.924730405,0.936926421,"(1803, 8, 50.0)",,,,,,,
1803,0,50.0,9,16727.842399999998,516.278151386,0.949909475,145.94022899659998,0.788646354,270.159619,0.969699233,0.924449397,0.935580698,"(1803, 9, 50.0)",,,,,,,
1803,0,50.0,10,14304.7496,551.578823406,0.86503856,134.9569296794,0.590846892,324.6596232,0.971130803,0.934286398,0.915594338,"(1803, 10, 50.0)",,,,,,,
1803,0,50.0,12,13231.362,447.91411731,0.959167951,129.7948124264,0.82875262,98.06304743,0.977091772,0.939898406,0.935763664,"(1803, 12, 50.0)",,,,,,,
1803,0,50.0,13,13422.6588,436.4561353259999,0.979069767,130.7297210944,0.885456457,265.4502553,0.97648554,0.939114436,0.916975513,"(1803, 13, 50.0)",,,,,,,
1803,0,50.0,14,12476.8024,424.534789656,0.977518734,126.0395104878,0.869934572,247.0421959,0.9771148,0.943229136,0.928035468,"(1803, 14, 50.0)",,,,,,,
1803,0,50.0,15,9734.8816,421.370756232,0.89409468,111.3320987604,0.688988153,352.2144154,0.981355237,0.954697811,0.912902623,"(1803, 15, 50.0)",,,,,,,
1803,0,50.0,17,9331.0328,368.09210125,0.972314507,108.99834841199998,0.865419315,236.3418776,0.98153193,0.956956482,0.919133889,"(1803, 17, 50.0)",,,,,,,
1803,0,50.0,18,10420.3618,436.783779018,0.904937702,115.185141041,0.686372159,256.3412974,0.980299392,0.951834654,0.915100139,"(1803, 18, 50.0)",,,,,,,
1803,0,50.0,19,12227.0538,553.488488048,0.8125,124.771665094,0.501550309,329.9763025,0.977732305,0.942845876,0.90621337,"(1803, 19, 50.0)",,,,,,,
1803,0,0.0,3,,,,,,,,,,"(1803, 3, 0.0)",,,,,,,
1803,0,0.0,9,,,,,,,,,,"(1803, 9, 0.0)",,,,,,,
1803,0,0.0,14,,,,,,,,,,"(1803, 14, 0.0)",,,,,,,
1803,0,0.1,19,,,,,,,,,,"(1803, 19, 0.1)",,,,,,,
1803,0,1.0,18,,,,,,,,,,"(1803, 18, 1.0)",,,,,,,
1803,0,2.0,1,,,,,,,,,,"(1803, 1, 2.0)",,,,,,,
1803,0,2.0,2,,,,,,,,,,"(1803, 2, 2.0)",,,,,,,
1803,0,2.0,3,,,,,,,,,,"(1803, 3, 2.0)",,,,,,,
1803,0,2.0,9,,,,,,,,,,"(1803, 9, 2.0)",,,,,,,
1803,0,5.0,15,16374.96286605427,859.7365531355999,0.906832663,144.39269464104083,0.698127865,314.00869795,0.979962875,0.954194115,0.910577849,"(1803, 15, 5.0)",,,,,,,
1803,0,50.0,4,18085.148747275274,898.8565529399999,0.9023370975,151.74559816600535,0.6601394895,228.34745521,0.9815927625,0.948903128,0.9182859945,"(1803, 4, 50.0)",,,,,,,
1803,0,50.0,11,15738.216347945689,862.7648735419998,0.904276523,141.55747744494607,0.673560302,288.89176265,0.98246516,0.954205458,0.9124437175,"(1803, 11, 50.0)",,,,,,,
1803,0,50.0,20,,,,,,,,,,"(1803, 20, 50.0)",,,,,,,
2602,0,10.0,1,24586.9526,680.995880268,0.909215956,176.9324174368,0.666232169,511.4723713,0.959202982,0.889770989,0.918176689,"(2602, 1, 10.0)",,,,,,,
2602,0,10.0,3,18672.6932,653.198151386,0.870232789,154.19082783699997,0.549954718,633.0790397,0.964734506,0.915168851,0.905773416,"(2602, 3, 10.0)",,,,,,,
2602,0,10.0,4,16977.591,551.443108954,0.92048401,147.025644823,0.701591798,312.419174,0.966918783,0.922844236,0.917899734,"(2602, 4, 10.0)",,,,,,,
2602,0,10.0,5,14299.4358,517.724454298,0.907894737,134.9318610618,0.670395991,569.332321,0.975285275,0.934684226,0.904347666,"(2602, 5, 10.0)",,,,,,,
2602,0,10.0,6,16690.6458,551.906468402,0.894616918,145.7778798556,0.688576247,408.9646142,0.967948355,0.924161627,0.914087767,"(2602, 6, 10.0)",,,,,,,
2602,0,10.0,7,20463.4438,924.47319447,0.736751483,161.415197129,0.300884587,376.6129881,0.955669255,0.904618793,0.901033442,"(2602, 7, 10.0)",,,,,,,
2602,0,10.0,8,15739.4756,518.97882308,0.934090192,141.56314050979998,0.734346195,596.3142119,0.969807185,0.92878173,0.900008507,"(2602, 8, 10.0)",,,,,,,
2602,0,10.0,9,15728.847999999998,540.776133696,0.902439024,141.5153393254,0.675883348,345.248449,0.972411936,0.928452065,0.932176499,"(2602, 9, 10.0)",,,,,,,
2602,0,10.0,10,14464.1636,500.537477736,0.938944464,135.70683504259998,0.725487589,520.7438845,0.971605384,0.934027931,0.904383547,"(2602, 10, 10.0)",,,,,,,
2602,0,10.0,12,13374.834599999998,486.243108954,0.911956522,130.4966218686,0.710871929,413.9768907,0.974814095,0.938723627,0.915769301,"(2602, 12, 10.0)",,,,,,,
2602,0,10.0,13,11610.652999999998,468.26512534,0.890383048,121.585947128,0.66540013,430.0819094,0.981978938,0.946625561,0.924223448,"(2602, 13, 10.0)",,,,,,,
2602,0,10.0,15,12487.429999999998,476.694789004,0.896604349,126.0931785964,0.690561118,452.8022052,0.977047957,0.942690649,0.910877425,"(2602, 15, 10.0)",,,,,,,
2602,0,10.0,16,10372.5376,533.792772618,0.808281573,114.920516246,0.457456184,455.9788261,0.979117873,0.951021929,0.904428108,"(2602, 16, 10.0)",,,,,,,
2602,0,10.0,17,8347.9798,375.403108954,0.926843658,103.0969349768,0.744381419,283.7141422,0.980821629,0.961056335,0.900789999,"(2602, 17, 10.0)",,,,,,,
2602,0,10.0,18,5616.6866,290.1797475174,0.964416058,84.565876617,0.838215831,437.8228303,0.987852413,0.973307362,0.88115623,"(2602, 18, 10.0)",,,,,,,
2602,0,20.0,1,20989.51,581.4781504079999,0.954336796,163.47683064819998,0.780091172,514.0943576,0.960613431,0.905969406,0.903729917,"(2602, 1, 20.0)",,,,,,,
2602,0,20.0,4,14809.5606,546.50512534,0.885605338,137.3175815152,0.623108332,385.1951012,0.97194694,0.932556979,0.91817597,"(2602, 4, 20.0)",,,,,,,
2602,0,20.0,5,22015.0734,771.349159742,0.794591484,167.42300330479998,0.464973263,302.5588623,0.955169271,0.899361067,0.917151186,"(2602, 5, 20.0)",,,,,,,
2602,0,20.0,7,19028.7178,707.7311751499999,0.845372993,155.65383384799998,0.477400354,341.5816849,0.960989967,0.912745304,0.914527529,"(2602, 7, 20.0)",,,,,,,
2602,0,20.0,8,13231.362,465.2368063679999,0.945689328,129.7948124264,0.768185816,442.1988699,0.976393465,0.939759667,0.916956087,"(2602, 8, 20.0)",,,,,,,
2602,0,20.0,10,11010.1936,425.6534449639999,0.941390277,118.4002275646,0.763646761,337.1608671,0.9797492,0.949343714,0.909202153,"(2602, 10, 20.0)",,,,,,,
2602,0,20.0,11,10239.692599999998,465.10109159,0.895446097,114.1822295554,0.594842603,377.7277161,0.980448093,0.952009638,0.906225527,"(2602, 11, 20.0)",,,,,,,
2602,0,20.0,12,8379.862599999999,370.001765566,0.939809297,103.2936224802,0.769199812,450.1054674,0.983500076,0.960981956,0.898243874,"(2602, 12, 20.0)",,,,,,,
2602,0,20.0,13,12662.7854,520.42512534,0.885215453,126.975427213,0.587519925,408.5082949,0.974338547,0.941722899,0.913214119,"(2602, 13, 20.0)",,,,,,,
2602,0,20.0,14,12737.1786,499.283107976,0.892072944,127.3478679994,0.642080316,419.5242901,0.977014725,0.941240131,0.905105028,"(2602, 14, 20.0)",,,,,,,
2602,0,20.0,15,9814.5886,408.00310928,0.920279023,111.78695058639998,0.740892193,441.0400256,0.98045102,0.954644524,0.903162546,"(2602, 15, 20.0)",,,,,,,
2602,0,20.0,16,8863.418399999999,432.17344529,0.867394696,106.2320799434,0.596341396,348.0809606,0.981458517,0.958118384,0.894707136,"(2602, 16, 20.0)",,,,,,,
2602,0,20.0,17,7497.771799999999,351.560420548,0.924034054,97.7059852512,0.762328457,205.0928738,0.983844645,0.964901909,0.902991937,"(2602, 17, 20.0)",,,,,,,
