,spheroid ID,Experiment ID,drug concentration (uM),spheroIndex,Area (um2)_day0,Area (um2)_day1,Area (um2)_day2,Mean grey value_day0,Mean grey value_day1,Mean grey value_day2,Homogeneity_day0,Homogeneity_day1,Homogeneity_day2,Energy_day0,Energy_day1,Energy_day2,Correlation_day0,Correlation_day1,Correlation_day2,Solidity_day0,Solidity_day1,Solidity_day2,Circularity_day0,Circularity_day1,Circularity_day2,Equivalent Diameter (um)_day0,Equivalent Diameter (um)_day1,Equivalent Diameter (um)_day2,Perimeter (um)_day0,Perimeter (um)_day1,Perimeter (um)_day2,Growth1-0,Growth2-0,Growth2-1,Grey1-0,Grey2-0,Grey2-1,DCorrelation_1-0,DCorrelation_2-0,DCorrelation_2-1,viability score,2 classes,2 classes encoded,3 classes,3 classes encoded
10,"(1803, 12, 0.1)",1803,0.1,12,15750.1032,26032.3062,38137.1426,285.9773712,405.7132922,399.3908129,0.974703434,0.956928267,0.942208551,0.928308959,0.884091042,0.832797265,0.921882028,0.928452202,0.936310047,0.892771084,0.931014823,0.968817495,0.617379565,0.732786402,0.818282148,141.6109255246,182.05867651539998,220.35815863939996,566.20083914,668.147816028,765.2925211459999,10282.203,22387.0394,12104.8364,119.73592100000002,113.41344170000002,-6.322479299999998,0.00657017400000004,0.014428019000000014,0.007857844999999974,73.2101258,alive,0,middle,2
11,"(1803, 13, 0.1)",1803,0.1,13,16005.165599999998,24379.714399999997,37409.151999999995,418.1096475,399.3657123,361.3891283,0.973864355,0.96063117,0.946712952,0.927650745,0.891678657,0.836533334,0.917133258,0.933639901,0.9427851,0.947467757,0.97741798,0.977777778,0.777409559,0.862184063,0.867390659,142.7529676162,176.1851766346,218.24484339479997,508.63949542599994,596.100166794,736.184201522,8374.548799999999,21403.986399999994,13029.437599999997,-18.74393520000001,-56.72051920000001,-37.976584,0.016506643000000043,0.025651842000000036,0.009145198999999993,75.4464979,alive,0,alive,0
12,"(1803, 14, 0.1)",1803,0.1,14,18274.158199999998,23428.544199999997,35342.0838,372.5363452,311.1050212,459.2057073,0.967267491,0.964107072,0.94717052,0.915465857,0.895819878,0.844986209,0.916506224,0.942969922,0.935895405,0.789848415,0.974364641,0.980395047,0.38867955,0.84925,0.857543808,152.5364902744,172.7140670216,212.12953281839998,768.64848707,588.7891600679999,719.652519842,5154.385999999999,17067.925600000002,11913.539600000004,-61.43132400000002,86.66936209999994,148.10068609999996,0.026463697999999924,0.019389180999999978,-0.007074516999999947,75.38437646,alive,0,alive,0
13,"(1803, 15, 0.1)",1803,0.1,15,17790.6024,22806.829599999997,34263.382399999995,321.2431482,371.167821,426.4709256,0.966683094,0.967428986,0.948036428,0.918942364,0.898212125,0.849503902,0.920201912,0.932065803,0.933322683,0.905109489,0.958891868,0.966716642,0.647639521,0.786278817,0.81724537,150.5048122106,170.4070342966,208.867166906,587.534789656,603.738822102,725.8448738679999,5016.2271999999975,16472.779999999995,11456.552799999998,49.924672799999996,105.22777739999998,55.30310459999998,0.01186389099999996,0.013120770999999976,0.0012568800000000158,77.80711291,alive,0,alive,0
14,"(1803, 16, 0.1)",1803,0.1,16,13619.2694,21807.835199999998,30479.956799999996,261.5133943,334.5613843,467.1609668,0.975197328,0.963222772,0.950953094,0.938228303,0.902436028,0.865689231,0.92246207,0.930925466,0.930481591,0.973044799,0.953088713,0.982696591,0.860370055,0.79691243,0.884801981,131.68368299539998,166.63312444099998,196.9981886046,446.0044523419999,586.41613337,657.94419924,8188.5657999999985,16860.687399999995,8672.121599999999,73.04798999999997,205.64757249999997,132.5995825,0.008463396000000012,0.00801952100000003,-0.0004438749999999825,83.64652896,alive,0,alive,0
15,"(1803, 17, 0.1)",1803,0.1,17,12492.743799999998,17912.819799999997,26537.117199999997,266.25108,363.428208,418.3280672,0.977143586,0.967675984,0.952495813,0.942511313,0.919394798,0.881875131,0.921228336,0.920388615,0.929409457,0.891881639,0.953067571,0.949068795,0.656674034,0.794300915,0.740694329,126.12000409319998,151.0208943346,183.8154156332,488.943780974,532.346470684,670.9841998919999,5420.075999999999,14044.373399999999,8624.2974,97.17712799999998,152.07698720000002,54.89985920000004,-0.00083972099999996,0.008181121000000013,0.009020841999999973,86.87684423,alive,0,alive,0
16,"(1803, 18, 0.1)",1803,0.1,18,12359.898799999999,18678.006999999998,24788.876999999997,265.1038286,341.2400663,467.9972477,0.979690537,0.976056115,0.958905374,0.943147165,0.916442431,0.889874177,0.925991263,0.945670223,0.925370885,0.892213272,0.963805868,0.976145637,0.650562717,0.8184731,0.85237606,125.44764614299999,154.2127657788,177.6574751126,488.616135,535.510503782,604.52983111,6318.108199999999,12428.978199999998,6110.869999999999,76.13623770000004,202.89341910000002,126.75718139999998,0.019678960000000023,-0.0006203780000000325,-0.020299338000000056,82.27985712,alive,0,alive,0
17,"(1803, 20, 0.1)",1803,0.1,20,15346.2544,20027.712199999998,30533.0948,238.947791,381.0032874,296.2473185,0.972300207,0.970669438,0.947975811,0.929981316,0.910479713,0.865013192,0.941343801,0.941324737,0.938285533,0.894117647,0.974405377,0.943978972,0.558656792,0.861653376,0.770177646,139.783611221,159.687429566,197.1698347114,587.534789004,540.448487722,705.821511486,4681.457799999998,15186.8404,10505.3826,142.05549639999998,57.29952750000001,-84.75596889999997,-1.906400000006858e-05,-0.003058268000000086,-0.0030392040000000176,109.3648082,alive,0,alive,0
18,"(1803, 5, 0.0)",1803,0.0,5,17078.5532,26760.296799999996,40023.5416,356.8933613,334.2904658,458.9268009,0.971335543,0.955883304,0.935069377,0.923116351,0.881380489,0.824864499,0.932466406,0.938138023,0.933214544,0.968947844,0.961435662,0.981240229,0.817227534,0.819403388,0.870697833,147.4621622786,184.5867495632,225.74223328579998,512.458823406,640.6215105079999,760.0268902539999,9681.743599999998,22944.9884,13263.2448,-22.60289549999999,102.03343960000001,124.6363351,0.005671617000000073,0.0007481380000000648,-0.004923479000000008,93.86550707,alive,0,alive,0
19,"(1803, 6, 0.0)",1803,0.0,6,19602.6082,29443.765799999997,39524.0444,276.6386208,385.6263593,330.9426575,0.964534823,0.953171011,0.936677413,0.911562301,0.869951351,0.826848143,0.932137086,0.927223459,0.940080611,0.915839126,0.973642594,0.98100765,0.665607033,0.836039219,0.878460709,157.9835938912,193.6206780252,224.32916952939996,608.34915746,665.2552092259999,751.924871912,9841.157599999999,19921.4362,10080.278600000001,108.98773849999998,54.30403669999998,-54.683701799999994,-0.004913626999999976,0.007943524999999951,0.012857151999999927,104.1466066,alive,0,alive,0
20,"(1803, 7, 0.0)",1803,0.0,7,18911.814199999997,25686.9092,,313.7710313,256.9977043,,0.964259524,0.959044228,,0.914378785,0.886286916,,0.919647793,0.936060359,,0.861117832,0.983920212,,0.620867588,0.880948377,,155.17496481959998,180.84686497959999,,618.688486744,605.3208417479999,,6775.095000000001,,,-56.773326999999995,,,0.016412565999999962,,,94.20717503,alive,0,alive,0
21,"(1803, 10, 0.0)",1803,0.0,10,18885.245199999998,27621.1324,41373.24679999999,308.883243,332.2774279,444.4455321,0.96897071,0.953788069,0.943249607,0.915051268,0.877752513,0.81927785,0.934036104,0.934964397,0.936783504,0.945715806,0.981680831,0.964449399,0.755849331,0.870644845,0.805441186,155.06592469819998,187.5321786994,229.51700136899998,560.3361340219999,631.4008397919999,803.42958029,8735.887200000001,22488.001599999996,13752.114399999995,23.394184900000027,135.5622891,112.16810419999996,0.000928292999999969,0.0027473999999999554,0.0018191069999999865,90.72837397,alive,0,alive,0
22,"(1803, 11, 0.0)",1803,0.0,11,16169.893399999999,26834.69,39093.626599999996,395.2283071,300.5692934,404.4846627,0.971944135,0.963947243,0.943704067,0.927083041,0.881319633,0.828954434,0.928000194,0.948111158,0.940179763,0.959331652,0.963740458,0.95520644,0.822477847,0.828653306,0.785730164,143.48570559119997,184.8431455966,223.1043507892,497.0457970339999,637.92083914,790.717224634,10664.7966,22923.733199999995,12258.936599999997,-94.6590137,9.256355600000006,103.91536930000001,0.02011096400000001,0.012179568999999946,-0.007931395000000063,76.00559093,alive,0,alive,0
23,"(1803, 12, 0.0)",1803,0.0,12,22429.549799999997,30772.215799999998,45831.524999999994,382.5129812,397.0663976,388.5242496,0.96785945,0.950738561,0.934360793,0.89907854,0.864100522,0.800722874,0.930316048,0.930618988,0.942814274,0.881578947,0.965005832,0.965845465,0.575068454,0.82030385,0.830933266,168.9916855084,197.9404002268,241.5667817154,700.092521146,686.589158764,832.537899588,8342.666000000001,23401.975199999997,15059.309199999996,14.553416400000003,6.011268400000006,-8.542147999999997,0.0003029399999999738,0.012498225999999946,0.012195285999999972,125.236838,alive,0,alive,0
24,"(1803, 13, 0.0)",1803,0.0,13,21202.061999999998,28731.7166,40060.7382,325.4565269,325.551995,442.3476437,0.964050009,0.958078393,0.934544962,0.905031288,0.872897977,0.824741028,0.933491701,0.94256564,0.937033279,0.912417105,0.941330084,0.981257321,0.670683928,0.773452281,0.878493779,164.30247643899997,191.26515042039998,225.84710771399997,630.282186114,683.233192188,756.998572912,7529.654600000002,18858.6762,11329.0216,0.09546810000000505,116.89111680000002,116.79564870000002,0.009073938999999975,0.0035415779999999897,-0.005532360999999986,90.91473831,alive,0,alive,0
25,"(1803, 15, 0.0)",1803,0.0,15,17429.264,26303.309999999998,40560.2354,233.4004674,371.13243,330.6144121,0.968151834,0.962180903,0.93812501,0.92102502,0.883346462,0.822873171,0.930585685,0.939237341,0.940309961,0.910099889,0.973642801,0.972976418,0.701531926,0.845243832,0.83217327,148.9685475448,183.0038645828,227.25073302059997,558.7541169839999,625.3442034779999,782.6152108559999,8874.045999999998,23130.9714,14256.9254,137.7319626,97.21394469999998,-40.51801790000002,0.008651655999999952,0.00972427599999992,0.0010726199999999686,110.5451157,alive,0,alive,0
26,"(1803, 19, 0.0)",1803,0.0,19,15000.857399999999,23162.854199999998,36075.388199999994,296.1865001,205.3650777,334.9788212,0.978661405,0.962534976,0.95452583,0.932119876,0.896876067,0.84215222,0.930201895,0.943107852,0.952661587,0.957923312,0.968236339,0.976132279,0.817534539,0.836437776,0.862343583,138.20160940719998,171.73194791379998,214.31894653639998,480.18646937999995,589.907814724,725.053862904,8161.996799999999,21074.530799999993,12912.533999999996,-90.82142239999999,38.79232110000004,129.61374350000003,0.012905957000000079,0.022459692000000087,0.009553735000000008,110.9799658,alive,0,alive,0
27,"(1803, 3, 1.0)",1803,1.0,3,14953.0332,22573.022399999998,31776.523999999998,186.8923714,350.0739831,452.1620753,0.975967035,0.965328623,0.947961483,0.931973963,0.899505116,0.859942862,0.934708811,0.93938849,0.932114287,0.91126943,0.974759064,0.97792314,0.694655797,0.853376015,0.867080236,137.981133423,169.53130910299998,201.14454244139998,520.0974790399999,576.54017038,678.6228558519999,7619.989199999998,16823.4908,9203.5016,163.18161170000002,265.2697039,102.0880922,0.004679678999999992,-0.0025945240000000425,-0.007274203000000035,66.99798105,alive,0,middle,2
28,"(1803, 4, 1.0)",1803,1.0,4,16897.884,26409.586,37350.7002,284.2748611,305.0060911,448.3046752,0.969426242,0.958793066,0.945529291,0.923459988,0.882794578,0.83634745,0.931424042,0.941320821,0.939558647,0.918278949,0.967679128,0.975843399,0.701975339,0.831235259,0.851647971,146.68010816459997,183.37319666579998,218.074272925,549.9968047379999,631.864200544,742.3765545699999,9511.702000000001,20452.8162,10941.1142,20.731229999999982,164.0298141,143.29858410000003,0.009896779000000078,0.008134605000000072,-0.0017621740000000052,78.73893462,alive,0,alive,0
29,"(1803, 6, 1.0)",1803,1.0,6,18438.886,,39449.6512,206.9398866,,456.2731914,0.961138699,,0.939067636,0.897536677,,0.827284969,0.938975185,,0.936207219,0.967112598,,0.96628921,0.836986777,,0.800877471,153.2224488142,,224.11795093459997,526.1541173100001,,786.7621844839999,,21010.7652,,,249.33330479999998,,,-0.002767965999999955,,69.60708185,alive,0,middle,2
30,"(1803, 8, 1.0)",1803,1.0,8,16281.483199999999,24640.0906,36643.964799999994,294.1559429,389.9287655,378.9652455,0.973390512,0.960204481,0.94026763,0.926249032,0.890496817,0.837579868,0.926299808,0.940740103,0.925312312,0.931873479,0.961833644,0.940149966,0.716811221,0.806007369,0.728830344,143.9799578424,177.1235098348,216.0012617124,534.256134022,619.8071417259999,794.86420087,8358.6074,20362.481599999996,12003.874199999995,95.77282259999998,84.80930259999997,-10.963520000000017,0.014440294999999992,-0.0009874960000000321,-0.015427791000000024,73.0858829,alive,0,middle,2
31,"(1803, 10, 1.0)",1803,1.0,10,15994.537999999999,23742.058399999998,34236.8134,236.1449843,384.3030385,469.1226954,0.973371163,0.964801896,0.94787204,0.927612656,0.894463688,0.849500181,0.940403893,0.925506918,0.926862925,0.931311881,0.965427831,0.959493671,0.726031758,0.828976626,0.815874915,142.7055649994,173.8658322588,208.78616982619997,526.1541173100001,599.9194934699999,726.17251919,7747.520399999999,18242.2754,10494.755000000001,148.1580542,232.9777111,84.81965689999998,-0.01489697500000009,-0.013540968000000042,0.001356007000000048,76.37831961,alive,0,alive,0
32,"(1803, 11, 1.0)",1803,1.0,11,15234.664599999998,24220.3004,35087.0214,330.0873994,452.3991925,403.6620572,0.974607174,0.959544696,0.9446798,0.931220911,0.891341812,0.845722771,0.924055824,0.920931076,0.935497694,0.977164281,0.930014283,0.971743929,0.863105779,0.650498733,0.836135654,139.2744679418,175.60821238059998,211.36268155139996,470.96579703399993,684.024200544,726.172522124,8985.635800000002,19852.3568,10866.720999999998,122.31179310000005,73.57465780000001,-48.737135300000034,-0.003124747999999955,0.011441870000000076,0.014566618000000031,75.07376922,alive,0,alive,0
33,"(1803, 13, 1.0)",1803,1.0,13,14655.460399999998,23077.8334,32881.7944,282.5826789,357.0822285,546.243656,0.974548519,0.959956008,0.947259831,0.933541668,0.897147379,0.85522691,0.927946214,0.926193539,0.927563005,0.953335638,0.974422257,0.974028018,0.797621819,0.852099264,0.851524968,136.6012874366,171.41648139759997,204.61280734579998,480.514117962,583.387814724,696.6008394659999,8422.373000000001,18226.334000000003,9803.961,74.49954959999997,263.66097709999997,189.1614275,-0.0017526749999999813,-0.00038320899999999547,0.0013694659999999859,73.36542941,alive,0,middle,2
34,"(1803, 15, 1.0)",1803,1.0,15,14086.8838,33960.4958,37164.7172,333.3441187,442.5158645,638.4822532,0.974461132,0.946163357,0.950594447,0.936144122,0.847868083,0.837206094,0.929239265,0.921174023,0.929505596,0.967518248,0.782827046,0.979414648,0.854225139,0.450516564,0.86434786,133.92526841679998,207.9419299082,217.5306589926,455.22512534,973.277226264,735.0655475179999,19873.611999999997,23077.8334,3204.221400000002,109.1717458,305.1381344999999,195.96638869999992,-0.008065242000000028,0.00026633100000006404,0.008331573000000092,81.90712844,alive,0,alive,0
35,"(1803, 17, 1.0)",1803,1.0,17,13608.6418,22323.2738,30458.701599999997,396.9370396,379.4688449,588.4607068,0.975214815,0.965086662,0.946586401,0.93773856,0.899947179,0.865348616,0.922615809,0.939990616,0.92332521,0.914969632,0.932519423,0.959009537,0.678649096,0.717658814,0.803750605,131.6322942462,168.590850774,196.92948827739997,501.983781952,625.208485114,690.080838814,8714.632,16850.059799999995,8135.427799999998,-17.46819469999997,191.52366720000003,208.9918619,0.017374807000000048,0.0007094010000000539,-0.016665405999999994,79.54651343,alive,0,alive,0
36,"(1803, 19, 1.0)",1803,1.0,19,13709.604,21999.131999999998,32063.4692,331.2956396,362.0549732,419.9086123,0.978509581,0.963003621,0.951822882,0.937684067,0.902029648,0.858772767,0.931416358,0.926182199,0.934280886,0.961610138,0.977567887,0.966058277,0.82039555,0.862331776,0.833006435,132.1196804158,167.36237574819998,202.05067909919998,458.25344561599996,566.20084077,695.4821838319999,8289.527999999998,18353.8652,10064.337200000002,30.75933359999999,88.6129727,57.85363910000001,-0.005234159000000016,0.002864528000000033,0.008098687000000049,78.55257027,alive,0,alive,0
37,"(1803, 20, 1.0)",1803,1.0,20,11419.356199999998,19145.6214,26654.0208,248.4605381,375.8499506,449.1514616,0.979189735,0.966088169,0.961373398,0.947683172,0.914032603,0.881943576,0.924060557,0.931561755,0.934334509,0.962382445,0.948907032,0.97246995,0.819950514,0.783491706,0.837191414,120.5801637454,156.1312341486,184.2198504834,418.34243595600003,554.1437809739999,632.519494774,7726.265200000002,15234.6646,7508.399399999998,127.38941249999999,200.6909235,73.301511,0.007501198000000042,0.01027395200000003,0.0027727539999999884,96.35036496,alive,0,alive,0
38,"(1803, 5, 2.0)",1803,2.0,5,25469.0434,,,244.4337572,,,0.952721302,,,0.884433146,,,0.928840476,,,0.819596443,,,0.465287952,,,180.0782974856,,,829.3738638819999,,,,,,,,,,,,74.57679764,alive,0,middle,2
39,"(1803, 7, 2.0)",1803,2.0,7,16626.8802,21813.148999999998,32281.335,315.335589,385.8771076,312.669562,0.966545888,0.959127065,0.945366875,0.923623764,0.902484491,0.857717183,0.914861331,0.927979187,0.941373026,0.839549235,0.956876457,0.973245755,0.523551863,0.794960537,0.847151491,145.4991456176,166.65342452619998,202.73596689399997,631.7284870699999,587.2071427039999,691.990505412,5186.268799999998,15654.4548,10468.186000000002,70.54151859999996,-2.6660270000000423,-73.2075456,0.013117856000000039,0.026511694999999946,0.013393838999999907,74.07982606,alive,0,middle,2
40,"(1803, 8, 2.0)",1803,2.0,8,18869.303799999998,23502.9374,28572.3026,293.659176,440.4331137,763.5751948,0.964986806,0.963361059,0.948821425,0.914176754,0.895282493,0.87307477,0.919389302,0.934397563,0.89821461,0.891315261,0.96614242,0.948491797,0.648829023,0.825876979,0.764148141,155.0004638004,172.988061187,190.733808106,604.52983111,598.00983111,685.470504434,4633.633600000001,9702.998800000001,5069.3652,146.77393769999998,469.91601879999996,323.1420811,0.015008260999999967,-0.021174691999999995,-0.03618295299999996,58.20779624,alive,0,middle,2
41,"(1803, 10, 2.0)",1803,2.0,10,14740.481199999998,18221.0202,24438.1662,287.669844,594.0112393,603.7405085,0.981232783,0.972233276,0.956959113,0.933303936,0.918141837,0.890384105,0.939282141,0.922863085,0.907800667,0.956551724,0.963743676,0.904069196,0.809772246,0.826068168,0.641325057,136.99694731219998,152.3145543318,176.39625736399998,478.27680441199993,526.481764262,691.990503782,3480.5390000000007,9697.685000000001,6217.146000000001,306.34139530000004,316.0706645,9.729269199999976,-0.016419055999999932,-0.03148147400000001,-0.015062418000000077,60.63053269,alive,0,middle,2
42,"(1803, 11, 2.0)",1803,2.0,11,15872.3206,22838.712399999997,28386.3196,314.0864525,475.9872737,638.2242488,0.97331093,0.964985767,0.95275968,0.928528654,0.898424196,0.873914773,0.930872342,0.917789161,0.912456403,0.973281199,0.966059789,0.953077609,0.874841493,0.82879162,0.78813573,142.1592988614,170.5261029278,190.1120318268,477.48579833799994,588.461513442,672.7581500819999,6966.391799999998,12513.999,5547.607200000002,161.9008212,324.13779630000005,162.23697510000005,-0.013083181000000055,-0.018415939000000048,-0.005332757999999993,67.99192421,alive,0,middle,2
43,"(1803, 12, 2.0)",1803,2.0,12,15139.016199999998,21218.003399999998,25267.119,451.9565465,464.6249299,640.5230162,0.97533814,0.965139087,0.961951909,0.931052324,0.904638244,0.887256047,0.925195378,0.927868294,0.91570711,0.929223744,0.895492263,0.945140131,0.703662975,0.654537888,0.732748645,138.8365733318,164.36423270539998,179.36302600379997,519.961764262,638.24848707,658.2718491259999,6078.9872,10128.1028,4049.115600000001,12.668383399999982,188.56646970000003,175.89808630000005,0.0026729160000000807,-0.009488267999999911,-0.012161183999999992,65.60024849,alive,0,middle,2
44,"(1803, 13, 2.0)",1803,2.0,13,14979.6022,21457.124399999997,26962.2212,577.4564076,535.5232065,726.9033439,0.982942608,0.967635765,0.958686631,0.932477357,0.904104526,0.88011536,0.914560215,0.92409595,0.897217425,0.97712305,0.94500351,0.925743477,0.876868875,0.769849456,0.734294441,138.1036635548,165.28780749439997,185.2818562172,463.32714465999993,591.8174793659999,679.278150734,6477.522199999998,11982.619,5505.096800000003,-41.93320110000002,149.44693629999995,191.38013739999997,0.009535735000000045,-0.01734278999999994,-0.026878524999999986,64.01615158,alive,0,middle,2
45,"(1803, 14, 2.0)",1803,2.0,14,15675.71,20596.2888,25745.360999999997,344.5010228,454.272947,659.1809133,0.97264484,0.962386451,0.955641041,0.929053417,0.906990173,0.885279585,0.924410925,0.911507553,0.89828017,0.924185464,0.899512648,0.936231884,0.732678861,0.646920637,0.752781866,141.27609092459997,161.93828877459998,181.0525109304,518.515461676,632.5194954259999,655.5711764539999,4920.578799999999,10069.650999999998,5149.072199999999,109.7719242,314.67989050000006,204.90796630000006,-0.012903372000000024,-0.02613075499999995,-0.013227382999999926,65.879795,alive,0,middle,2
46,"(1803, 17, 2.0)",1803,2.0,17,15734.161799999998,,28471.340399999997,272.2946838,,644.9094836,0.97112644,,0.956341274,0.927009536,,0.873120116,0.90784213,,0.906517369,0.79575383,,0.882701812,0.448010016,,0.60535325,141.5392419388,,190.3965243658,664.328487722,,768.78420087,,12737.1786,,,372.61479980000007,,,-0.0013247610000000076,,73.95558317,alive,0,middle,2
47,"(1803, 18, 2.0)",1803,2.0,18,12955.044399999999,18672.693199999998,24629.463,361.7041883,395.1382215,592.7904804,0.977551713,0.964936157,0.957303802,0.940750605,0.915939701,0.889593509,0.924784833,0.916670012,0.901081113,0.923484848,0.950757576,0.888952819,0.732935859,0.766856265,0.639269058,128.4323745466,154.19082783699997,177.0853078508,471.29344529,553.160840444,695.809832414,5717.648799999999,11674.4186,5956.769800000002,33.43403319999999,231.08629209999998,197.6522589,-0.00811482100000005,-0.023703719999999984,-0.015588898999999934,72.83739711,alive,0,middle,2
