Experiment ID,spheroid ID,day,drug concentration (uM),spheroIndex,multiple,Area (pix2),Perimeter (pix),Solidity,Equivalent Diameter (pix),Circularity,Mean grey value,Homogeneity,Energy,Correlation,viability score
1803,"(1803, 18, 10.0)",0,10.0,18,False,1076.0,125.7401143,0.971557562,37.01358872,0.855213275,337.2630354,0.980429798,0.947840115,0.923067539,10.00155304
1803,"(1803, 19, 10.0)",0,10.0,19,False,992.0,139.8822491,0.876325088,35.53946579,0.63708345,347.8417135,0.981665393,0.951175757,0.907424047,8.883366982
1803,"(1803, 20, 10.0)",0,10.0,20,False,864.0,124.5685413,0.900938478,33.16743835,0.699691904,354.7318095,0.983000744,0.957388081,0.915874269,17.0212766
1803,"(1803, 1, 20.0)",0,20.0,1,False,1759.0,180.7106769,0.923601995,47.32471193,0.676874383,381.2438708,0.966056657,0.915604927,0.93045049,3.859294922
1803,"(1803, 2, 20.0)",0,20.0,2,False,1604.0,173.5391046,0.913960114,45.19155042,0.669297994,278.240217,0.974044734,0.922887753,0.933166601,5.847181239
1803,"(1803, 5, 20.0)",0,20.0,5,False,1512.0,153.5391039,0.959695335,43.87639675,0.805978862,295.8455195,0.975280482,0.927354379,0.932584493,4.822177357
1803,"(1803, 7, 20.0)",0,20.0,7,False,1316.5,142.811182,0.959198543,40.94166412,0.811159577,232.8932946,0.975879656,0.936591927,0.93130581,5.59869545
1803,"(1803, 8, 20.0)",0,20.0,8,False,1575.5,158.1248907,0.953981229,44.78826747,0.791822421,232.2771068,0.975014635,0.924541177,0.931523444,2.295387483
1803,"(1803, 9, 20.0)",0,20.0,9,False,1493.0,191.6812391,0.832914923,43.59984679,0.510634855,134.1303954,0.973236921,0.927060954,0.922419337,5.218201584
1803,"(1803, 10, 20.0)",0,20.0,10,False,1452.5,158.1248901,0.93348329,43.00442348,0.730004491,366.3301479,0.97332643,0.929827667,0.922749049,4.472744215
1803,"(1803, 11, 20.0)",0,20.0,11,False,1353.5,146.4680359,0.947497375,41.51300668,0.792834259,336.348585,0.972279846,0.934581916,0.910699995,3.537816431
1803,"(1803, 13, 20.0)",0,20.0,13,False,1119.0,143.3969687,0.913469388,37.7459276,0.683848674,298.8476706,0.976676927,0.945188523,0.91177303,2.717813325
1803,"(1803, 14, 20.0)",0,20.0,14,False,1337.5,149.6396091,0.946902655,41.26691037,0.750603395,284.5994455,0.976162653,0.935478979,0.931486398,2.438266812
