day;drug concentration (uM);spheroIndex;Name;Index;Wells;multiple;Area (pix2);Centroid;Perimeter (pix);Solidity;Equivalent Diameter (pix);Circularity;Aspect ratio;Mean grey value;Homogeneity;Energy;Correlation;viability score
0;0,1;2;2_1005_0;0;1005;False;1977;(73, 80);234,5096664;0,813915191;50,17165116;0,451746749;0,596126719;273,5630698;0,964093322;0,904425636;0,92669768;78,73893462
0;0,1;3;3_1305_0;0;1305;False;1720,5;(75, 76);163,296463;0,9590301;46,80393826;0,810794856;0,920831809;446,8118929;0,967778901;0,917895081;0,921406321;81,44121758
0;0,1;4;4_1503_0;0;1503;False;1499;(66, 74);151,8822495;0,95691031;43,68736748;0,816577587;0,898592296;233,4738572;0,973562646;0,927941046;0,933598402;103,1526635
0;0,1;5;5_1301_0;0;1301;False;1732,5;(69, 70);224,6101712;0,838983051;46,96687675;0,431543192;0,747350451;316,9931793;0,964029529;0,915303889;0,911115604;76,81316975
0;0,1;6;6_1001_0;0;1001;False;1484;(70, 73);151,0538226;0,959276018;43,46823535;0,81729779;0,905266123;311,382544;0,972122096;0,928812212;0,93155843;73,89346172
0;0,1;7;7_0701_0;0;701;False;1592,5;(69, 74);163,7817445;0,934840035;45,02925688;0,746033483;0,920253723;180,0381444;0,966535259;0,923350379;0,930178587;76,06771238
0;0,1;8;8_0401_0;0;401;False;1468,5;(74, 74);226,5512962;0,725185185;43,24063218;0,359542896;0,545452205;365,6579471;0,974036469;0,926920274;0,907122796;72,12300047
0;0,1;9;9_0203_0;0;203;False;1360;(70, 76);144,7106764;0,958759253;41,61256758;0,816107981;0,90582916;356,8352438;0,975710925;0,934422547;0,919493474;82,99425377
0;0,1;10;10_0205_0;0;205;False;1387,5;(73, 75);149,7817444;0,946775844;42,03117734;0,777186213;0,937363029;145,6904644;0,972439678;0,933225821;0,933278191;76,47150179
0;0,1;11;11_0209_0;0;209;False;1246,5;(67, 74);134,8111819;0,971551052;39,83833697;0,861886969;0,962506326;396,6531234;0,979983201;0,939858758;0,927089624;67,99192421
0;0,1;12;12_0212_0;0;212;False;1482;(73, 77);173,681239;0,892771084;43,43893421;0,617379565;0,820584417;285,9773712;0,974703434;0,928308959;0,921882028;73,2101258
0;0,1;13;13_0214_0;0;214;False;1506;(73, 75);156,0243851;0,947467757;43,78925387;0,777409559;0,9697083;418,1096475;0,973864355;0,927650745;0,917133258;75,4464979
0;0,1;14;14_0217_0;0;217;False;1719,5;(78, 72);235,7817445;0,789848415;46,79033444;0,38867955;0,828226759;372,5363452;0,967267491;0,915465857;0,916506224;75,38437646
0;0,1;15;15_0220_0;0;220;False;1674;(73, 80);180,2253956;0,905109489;46,16712031;0,647639521;0,754258703;321,2431482;0,966683094;0,918942364;0,920201912;77,80711291
0;0,1;16;16_0223_0;0;223;False;1281,5;(72, 73);136,8111817;0,973044799;40,39376779;0,860370055;0,933440915;261,5133943;0,975197328;0,938228303;0,92246207;83,64652896
0;0,1;17;17_0524_0;0;524;False;1175,5;(72, 69);149,9827549;0,891881639;38,68711782;0,656674034;0,806072852;266,25108;0,977143586;0,942511313;0,921228336;86,87684423
0;0,1;18;18_0724_0;0;724;False;1163;(72, 79);149,88225;0,892213272;38,48087305;0,650562717;0,69762707;265,1038286;0,979690537;0,943147165;0,925991263;82,27985712
0;0,1;20;20_1324_0;0;1324;False;1444;(71, 75);180,2253954;0,894117647;42,87840835;0,558656792;0,579022973;238,947791;0,972300207;0,929981316;0,941343801;109,3648082
0;0;5;5_1101_0;0;1101;False;1607;(71, 77);157,1959581;0,968947844;45,23379211;0,817227534;0,983296315;356,8933613;0,971335543;0,923116351;0,932466406;93,86550707
0;0;6;6_0801_0;0;801;False;1844,5;(75, 73);186,610171;0,915839126;48,46122512;0,665607033;0,96480718;276,6386208;0,964534823;0,911562301;0,932137086;104,1466066
0;0;7;7_0501_0;0;501;False;1779,5;(72, 76);189,7817444;0,861117832;47,59968246;0,620867588;0,84596194;313,7710313;0,964259524;0,914378785;0,919647793;94,20717503
0;0;10;10_0207_0;0;207;False;1777;(74, 76);171,8822497;0,945715806;47,56623457;0,755849331;0,952287951;308,883243;0,96897071;0,915051268;0,934036104;90,72837397
0;0;11;11_0210_0;0;210;False;1521,5;(74, 70);152,4680359;0,959331652;44,01402012;0,822477847;0,980642115;395,2283071;0,971944135;0,927083041;0,928000194;76,00559093
0;0;12;12_0213_0;0;213;False;2110,5;(72, 73);214,7523071;0,881578947;51,83794034;0,575068454;0,689836337;382,5129812;0,96785945;0,89907854;0,930316048;125,236838
0;0;13;13_0216_0;0;216;False;1995;(79, 75);193,3380939;0,912417105;50,39953265;0,670683928;0,616992275;325,4565269;0,964050009;0,905031288;0,933491701;90,91473831
0;0;15;15_0222_0;0;222;False;1640;(73, 73);171,3969684;0,910099889;45,69587348;0,701531926;0,864065751;233,4004674;0,968151834;0,92102502;0,930585685;110,5451157
0;0;19;19_1124_0;0;1124;False;1411,5;(73, 73);147,296463;0,957923312;42,39313172;0,817534539;0,961350655;296,1865001;0,978661405;0,932119876;0,930201895;110,9799658
