day;drug concentration (uM);spheroIndex;Name;Index;Wells;multiple;Area (pix2);Centroid;Perimeter (pix);Solidity;Equivalent Diameter (pix);Circularity;Aspect ratio;Mean grey value;Homogeneity;Energy;Correlation;viability score
0;0;1;1_0505_0;0;505;False;1827;(71, 78);376,6518016;0,654135338;48,23078527;0,161833458;0,471087815;181,8382894;0,949796434;0,906587674;0,897498296;113,0547275
0;0;2;2_0805_0;0;805;False;2101,5;(73, 66);274,1248902;0,784141791;51,7272936;0,35143282;0,770635373;644,4847298;0,947054083;0,896524761;0,891288126;130,603521
0;0;6;6_1201_0;0;1201;False;1292,5;(76, 83);168,1248901;0,865127175;40,56676117;0,574614246;0,78799396;473,2604531;0,97085783;0,936811857;0,919983744;83,49175994
0;0;7;7_0801_0;0;801;False;1392,5;(73, 80);171,9827549;0,872220482;42,10684108;0,591609671;0,78441596;628,8955539;0,963448832;0,932278137;0,897155244;88,95888408
0;0;8;8_0501_0;0;501;False;1073,5;(80, 77);140,1248899;0,908975445;36,97056466;0,687038927;0,810716441;741,5293295;0,973508744;0,947297033;0,875243561;75,1898307
0;0;9;9_0301_0;0;301;False;1391;(79, 71);152,9116874;0,9319933;42,08415624;0,747576486;0,848188534;550,0885489;0,969797779;0,932911496;0,911106954;92,46864278
0;0;10;10_0204_0;0;204;False;1264;(70, 73);155,0538228;0,898046181;40,11701365;0,66068125;0,803076787;284,4519231;0,978097312;0,938296999;0,920878881;90,51127735
0;0;11;11_0207_0;0;207;False;1235;(69, 71);149,7401141;0,904761905;39,65414023;0,692150445;0,923952853;560,5344617;0,97095788;0,939714536;0,901809669;93,6160639
0;0;20;20_1324_0;0;1324;True;441,5;(72, 67);92,66904652;0,892821031;23,70939179;0,646057515;0,807395495;351,5948304;0,986099926;0,977231412;0,871171939;104,4153214
0;0;20;20_1324_0;1;1324;True;512;(73, 9);99,45584333;0,914285714;25,53230595;0,650457935;0,698379258;327,4674153;0,984215102;0,973832975;0,89491036;104,4153214
0;0;20;20_1324_1;0;1324;True;789;(71, 90);123,2548329;0,888513514;31,6952047;0,652647912;0,878509392;341,3741235;0,976339868;0,960508444;0,891017811;104,4153214
0;0,1;6;6_1101_0;0;1101;False;1215;(70, 94);148,2253954;0,913533835;39,3317435;0,694929754;0,87418096;373,0565285;0,974178798;0,940927569;0,922350334;100,7030767
0;0,1;7;7_0801_0;0;801;False;1167,5;(72, 82);144,6690469;0,919291339;38,55524826;0,700995956;0,789718356;431,6768365;0,974909965;0,942884815;0,922550341;113,3922043
0;0,1;8;8_0501_0;0;501;False;1170,5;(75, 75);152,3259008;0,89214939;38,60475213;0,633919005;0,918558061;471,3340917;0,974727933;0,942666764;0,919846054;101,0405535
0;0,1;9;9_0202_0;0;202;False;1183,5;(74, 76);149,9827549;0,899657925;38,8185394;0,661143105;0,893629064;360,2937026;0,977139858;0,941974477;0,906302823;95,03346645
0;0,1;10;10_0205_0;0;205;False;1265,5;(74, 73);147,9827551;0,934293097;40,1408102;0,726189218;0,851410219;409,5133734;0,974087586;0,938337228;0,908233612;110,3549131
0;0,1;11;11_0208_0;0;208;False;1125;(78, 75);136,9116871;0,9375;37,84698783;0,754190994;0,89912476;576,1136114;0,980195438;0,945131976;0,917118004;102,9304235
0;0,1;13;13_0214_0;0;214;False;1255;(72, 75);149,2548332;0,918740849;39,97393687;0,70794054;0,892493194;656,8956641;0,976117746;0,938961436;0,913854795;71,0051184
0;1;6;6_1201_0;0;1201;False;1226;(74, 67);147,396968;0,921458098;39,50938726;0,709125714;0,846675167;668,9811992;0,967048812;0,940449512;0,897519982;71,61257664
0;1;8;8_0601_0;0;601;False;1290,5;(81, 78);149,154328;0,923434705;40,53536274;0,728947336;0,889918177;569,817393;0,967740947;0,937419484;0,907359776;70,46515552
0;1;9;9_0202_0;0;202;False;1236,5;(72, 70);151,9827547;0,916604893;39,67821439;0,672690603;0,975904542;646,2636065;0,969364563;0,932979169;0,893115355;62,90567523
