day;drug concentration (uM);spheroIndex;Name;Index;Wells;multiple;Area (pix2);Centroid;Perimeter (pix);Solidity;Equivalent Diameter (pix);Circularity;Aspect ratio;Mean grey value;Homogeneity;Energy;Correlation;viability score
0;5;1;1_0405_0;0;405;False;1613,5;(68, 75);176,9533175;0,907480315;45,3251807;0,647532268;0,755673289;782,0648082;0,959109884;0,921909599;0,896867535;9,012242024
0;5;2;2_0705_0;0;705;True;1143;(74, 80);149,7401142;0,881264456;38,14856222;0,640589439;0,793755568;669,6337352;0,969382602;0,943798776;0,890235986;12,03618439
0;5;2;2_0705_1;0;705;True;441;(74, 76);87,25483263;0,925498426;23,69596251;0,727896237;0,882259338;185,6278058;0,986355713;0,977320084;0,861293789;12,03618439
0;5;3;3_1105_0;0;1105;False;1312;(71, 71);154,2253954;0,918124563;40,87163176;0,69315748;0,894734407;763,2183997;0,967567546;0,936174635;0,885287964;10,57635014
0;5;6;6_1201_0;0;1201;True;1106,5;(73, 73);151,1543276;0,851481339;37,53451154;0,608583412;0,895168179;455,5558757;0,967089979;0,945575097;0,887988682;24,13195385
0;5;6;6_1201_1;0;1201;True;764;(66, 70);120,0832602;0,889924287;31,1890207;0,665791555;0,902925277;417,2599253;0,977905138;0,961672414;0,877206694;24,13195385
0;5;15;15_0218_0;0;218;False;1255;(73, 75);157,3969684;0,890386662;39,97393687;0,636591541;0,895078221;593,2580268;0,972534808;0,938827447;0,906864748;28,7795894
0;5;16;16_0222_0;1;222;False;1140,5;(74, 71);154,811182;0,882739938;38,10681961;0,597999059;0,653871058;401,1897988;0,968666428;0,94361676;0,898283231;20,72070852
0;5;17;17_0424_0;0;424;False;1023,5;(75, 78);133,1543278;0,930454545;36,09931681;0,725416013;0,904450801;431,6570098;0,970520886;0,949868486;0,903066208;20,54195331
0;5;18;18_0724_0;0;724;False;951,5;(72, 72);117,9827549;0,970918367;34,80642795;0,85897711;0,968316859;507,2868724;0,9850397;0,953633104;0,937875827;22,01668382
0;5;20;20_1324_0;0;1324;False;1547;(71, 78);166,5685413;0,912953674;44,38132012;0,700671113;0,904208128;508,017192;0,967828268;0,925406107;0,925623098;25,53220302
0;10;6;6_1101_0;0;1101;False;1755,5;(74, 90);207,4385988;0,811979648;47,27760591;0,512662508;0,499127169;331,9664342;0,961719386;0,914519382;0,917571661;18,66502356
0;10;7;7_0801_0;0;801;False;1525;(79, 69);161,7401145;0,927333536;44,06461512;0,732561711;0,88846068;556,2389505;0,967509421;0,926528737;0,9244169;13,36195222
0;10;8;8_0501_0;0;501;False;1330,5;(68, 69);150,1248906;0,935325132;41,15878052;0,741855525;0,935743075;529,6721006;0,970592926;0,935561191;0,912983495;8,878175613
0;10;10;10_0204_0;0;204;False;1419,5;(69, 74);158,4680359;0,918770227;42,51309838;0,710332868;0,929175021;477,4807426;0,970313537;0,931360164;0,923379879;24,87676724
0;10;11;11_0207_0;0;207;False;1712,5;(74, 67);195,2964634;0,882959526;46,69499674;0,564224171;0,862692742;479,9797764;0,973660415;0,917504879;0,930342194;25,05552245
0;10;12;12_0210_0;0;210;False;1407;(70, 73);187,0538228;0,819213974;42,32550105;0,505325001;0,756222649;459,8650649;0,977070172;0,931161833;0,921513253;10,42738747
0;10;15;15_0219_0;0;219;False;1522;(65, 73);169,3969684;0,905413444;44,02125154;0,666520097;0,880343845;543,5052732;0,971359639;0,926392915;0,922046974;8,96755322
0;10;17;17_0424_0;0;424;False;1410;(69, 74);181,0538224;0,84965351;42,37060016;0,540522256;0,717038608;541,0494426;0,966756457;0,931141772;0,903488627;9,44423379
0;20;11;11_0206_0;0;206;False;1422;(73, 74);165,3969686;0,885429639;42,55051859;0,653212323;0,96579994;639,8347396;0,965511868;0,930862328;0,903011896;3,887925898
0;20;12;12_0209_0;0;209;False;1351,5;(81, 75);159,2964633;0,912867275;41,48232449;0,669288938;0,806641457;623,2706519;0,969252319;0,934458351;0,905260896;9,042034559
0;20;13;13_0212_0;0;212;False;1802;(79, 76);199,5391037;0,873485216;47,89966242;0,568733246;0,531331467;600,6738314;0,959078655;0,913478244;0,923849826;14,04718054
0;20;14;14_0215_0;0;215;False;1789,5;(90, 80);240,7523073;0,798527443;47,73323963;0,387972239;0,487050641;465,0888626;0,961683421;0,912596515;0,931315376;9,17610097
0;20;16;16_0221_0;0;221;False;1331;(76, 74);149,7401146;0,931746587;41,1665135;0,745953227;0,95440664;624,1320451;0,968626718;0,93546515;0,907839222;7,299171226
0;50;10;10_0202_0;0;202;False;1361;(80, 73);155,3969685;0,927111717;41,62786351;0,708244001;0,790382622;549,6992138;0,97047245;0,93397775;0,911459219;14,13655815
0;50;11;11_0205_0;0;205;False;1382,5;(68, 75);149,7817447;0,947242206;41,95537714;0,774385538;0,845001767;431,3199634;0,980017534;0,933246946;0,933055317;6,852283192
0;50;13;13_0211_0;0;211;False;1581;(72, 73);168,3675307;0,924831822;44,86637628;0,700849954;0,843047387;287,8946797;0,966955511;0,923753727;0,926885113;13,52581117
0;50;14;14_0214_0;0;214;False;1349,5;(69, 74);145,7817448;0,959473871;41,45161958;0,797951444;0,981245684;418,277474;0,972906887;0,934935173;0,92506783;15,98369536
0;50;15;15_0217_0;0;217;False;1216;(75, 72);139,8822498;0,946303502;39,34792607;0,780940995;0,924223519;392,3449944;0,975443942;0,941034856;0,921250073;7,841395374
0;50;16;16_0220_0;0;220;False;1224,5;(70, 67);135,4974738;0,964552974;39,48521017;0,838120101;0,958248212;618,7936747;0,975176111;0,940724239;0,916817918;8,276366394
0;50;17;17_0223_0;0;223;False;1361,5;(73, 75);151,296463;0,936704506;41,63550937;0,747429026;0,894013295;492,6711625;0,969136805;0,932886187;0,908909424;12,87037539
0;0;1;1_0505_0;0;505;False;1499,5;(71, 71);157,1543278;0,9371875;43,69465296;0,762963292;0,943774901;519,0794698;0,959614602;0,927761539;0,902895001;80,32067602
0;0;2;2_0805_0;0;805;False;1567;(74, 72);167,7401143;0,917984769;44,66728519;0,699850039;0,839501827;563,515513;0,958943335;0,924225139;0,908965549;108,3852446
0;0;6;6_1101_0;0;1101;False;1407;(75, 72);157,3969685;0,922018349;42,32550105;0,713692667;0,931579017;576,3015798;0,963264409;0,931916434;0,90550902;116,7271545
0;0;7;7_0801_0;0;801;False;1530;(70, 75);173,8822497;0,9;44,13679308;0,635902883;0,927229238;542,118322;0,959205375;0,926017394;0,913740524;115,1183576
0;0;8;8_0501_0;0;501;False;1348;(71, 73);146,426406;0,956028369;41,42857596;0,790061593;0,874466485;578,9048395;0,967478438;0,934882621;0,911808589;99,03038839
0;0;10;10_0205_0;0;205;False;1498;(70, 80);203,8822497;0,818579235;43,67279288;0,452858833;0,953818622;459,7070772;0,960504694;0,926248812;0,900219869;94,32316776
0;0;12;12_0210_0;0;210;False;1445;(76, 75);162,5685413;0,917460317;42,89325287;0,687075865;0,777500978;388,2593633;0,963074127;0,92973759;0,910041861;94,62109312
0;0;16;16_0223_0;0;223;False;1435,5;(73, 77);159,6396087;0,907969639;42,75202178;0,707834541;0,944621552;790,3547662;0,964604287;0,93054361;0,895993079;94,20399762
0;0;17;17_0524_0;0;524;False;1497,5;(73, 73);168,8111817;0,898589859;43,66550376;0,660350142;0,857221239;606,3223051;0,960585348;0,927397365;0,907116661;114,2841666
