day;drug concentration (uM);spheroIndex;Name;Index;Wells;multiple;Area (pix2);Centroid;Perimeter (pix);Solidity;Equivalent Diameter (pix);Circularity;Aspect ratio;Mean grey value;Homogeneity;Energy;Correlation;viability score
0;0,1;15;15_0217_0;0;217;False;2374,5;(63, 62);377,8650047;0,673999432;54,98460966;0,20898191;0,36145041;369,1430765;0,940350749;0,882239336;0,915516751;106,919624
0;1;2;2_0605_0;0;605;False;1886,5;(65, 66);252,6101716;0,745063191;49,00986024;0,371505293;0,538192049;701,2811602;0,958845369;0,907645418;0,916551714;85,91513509
0;1;3;3_0905_0;0;905;False;1617;(60, 74);198,2253953;0,819356473;45,3743137;0,517131864;0,77807023;686,5728731;0,964762073;0,921337639;0,905062194;90,79359702
0;1;4;4_1305_0;0;1305;False;1503;(75, 76);179,8822497;0,868535105;43,74561733;0,583703401;0,866505895;665,7561988;0,969285273;0,926728767;0,904621174;108,071483
0;1;5;5_1503_0;0;1503;False;1553;(66, 77);227,0538226;0,766724266;44,46730274;0,378550378;0,64744349;809,3990475;0,96482653;0,92320744;0,896652272;104,5481494
0;1;6;6_1301_0;0;1301;False;1892;(65, 71);304,6518017;0,679719777;49,08125119;0,256167184;0,600210309;669,4190185;0,959246949;0,905488246;0,897986054;97,36596934
0;1;7;7_1001_0;0;1001;False;1436;(79, 63);187,8822497;0,835612453;42,75946663;0,511202301;0,676148051;660,6014049;0,969999389;0,929608433;0,912849984;85,30532735
0;1;8;8_0701_0;0;701;False;1868,5;(73, 77);275,9238801;0,716861692;48,77548656;0,308407115;0,650041873;581,1057111;0,957329398;0,907049455;0,890318995;95,40103329
0;1;9;9_0401_0;0;401;False;1531,5;(76, 86);226,9533174;0,754805323;44,15842346;0,373640371;0,648774412;612,9916242;0,965585848;0,923912176;0,904301805;112,6111629
0;1;10;10_0203_0;0;203;False;1563;(76, 78);212,0243851;0,836947791;44,61023883;0,436915264;0,70768439;727,961574;0,969434341;0,922822355;0,893250939;100,9570594
0;1;11;11_0206_0;0;206;False;1454;(82, 68);188,5685413;0,849547181;43,02662313;0,513849322;0,803229992;600,3107109;0,968538422;0,928923077;0,91257257;90,92910985
0;1;12;12_0209_0;0;209;False;1961;(55, 71);316,6518016;0,664295393;49,96821737;0,245766979;0,605860881;540,1471619;0,958765184;0,902180057;0,907280017;98,65334124
0;1;13;13_0212_0;0;212;False;1732,5;(76, 77);307,9238799;0,654638201;46,96687675;0,229612944;0,646244643;512,7923438;0,962493973;0,91263165;0,911118503;81,03667316
0;1;14;14_0215_0;0;215;False;1061;(68, 72);136,5685409;0,91742326;36,75468891;0,714864793;0,968578861;578,2524303;0,977527281;0,947897961;0,900893979;87,60904548
0;1;15;15_0218_0;0;218;False;848;(75, 71);124,0832603;0,909871245;32,85889733;0,692116693;0,888307857;542,3896633;0,982339488;0,958079528;0,909956708;91,87769967
0;1;16;16_0221_0;1;221;False;986;(79, 69);154,4264059;0,840221559;35,43182455;0,519569503;0,691235486;573,7548811;0,978870213;0,950573757;0,895528554;97,84026425
0;1;17;17_0424_0;0;424;False;1611,5;(71, 67);205,7817442;0,786865234;45,29708077;0,478218624;0,692162604;646,0387719;0,964344401;0,92099089;0,902576577;101,4991107
0;1;18;18_0724_0;0;724;False;2549,5;(81, 50);274,2670261;0,788586452;56,97476827;0,425909851;0,53346495;366,8122431;0,945603413;0,859797651;0,931836507;141,814178
0;1;19;19_0924_0;0;924;False;1938,5;(67, 65);355,3797234;0,588226369;49,68072924;0,192881413;0,569825997;588,152933;0,955630708;0,901457979;0,891180473;110,7817396
0;1;20;20_1224_0;0;1224;False;1558;(72, 77);243,6812396;0,702118071;44,53882812;0,329710765;0,796734973;574,9382086;0,972320218;0,922154721;0,893176756;113,8307784
0;2;2;2_0705_0;0;705;False;1254,5;(74, 63);162,6690465;0,890980114;39,96597314;0,595759104;0,965515532;786,3396208;0,967154357;0,938480977;0,893995078;55,62801728
0;2;4;4_1305_0;0;1305;False;1793;(66, 71);329,3380934;0,643113343;47,77989644;0,207733348;0,687413439;477,3730416;0,95188879;0,908833415;0,886455136;43,53349708
0;2;5;5_1503_0;0;1503;False;2029;(89, 81);284,5096663;0,728153598;50,82718796;0,314990792;0,537141631;563,8309942;0,94304298;0,899972534;0,892541613;56,47497247
0;2;9;9_0401_0;0;401;False;1370;(76, 63);168,7106766;0,894255875;41,76527477;0,604846674;0,867494221;639,8251507;0,968356757;0,933114804;0,898239354;63,21673583
0;2;10;10_0203_0;0;203;False;1373,5;(79, 72);192,4680359;0,802746932;41,81859054;0,46593067;0,700429375;673,9309236;0,968258737;0,932313883;0,887699269;68,84051834
0;2;11;11_0206_0;0;206;False;1996;(57, 76);260,5096663;0,760670732;50,41216253;0,369592131;0,394262729;417,1742147;0,951066987;0,902868848;0,922704124;70,3989159
0;2;12;12_0209_0;0;209;False;2266;(56, 87);499,3624777;0,527590221;53,71369293;0,114192599;0,345692533;661,1275749;0,946467629;0,883282095;0,893237883;63,21673583
0;2;13;13_0212_0;0;212;False;1658;(73, 77);229,0538228;0,748194946;45,94595918;0,397117752;0,484217542;549,9805122;0,962162922;0,918870857;0,92305881;74,66757009
0;2;14;14_0215_0;0;215;False;1720,5;(72, 82);259,2375878;0,672070313;46,80393826;0,32171299;0,633418384;539,5763681;0,955410171;0,914742327;0,89861292;63,35224867
0;2;15;15_0219_0;0;219;False;1218,5;(70, 67);166,6690468;0,842087077;39,38835342;0,55122067;0,782880607;457,4866148;0,96800809;0,939913606;0,902895256;61,99712035
0;2;16;16_0222_0;0;222;False;1299,5;(75, 80);160,3259009;0,891595197;40,6764648;0,635299875;0,909223413;547,526531;0,966672903;0,936477853;0,903465802;49,42830524
0;2;17;17_0424_0;0;424;False;1711,5;(83, 82);332,0660154;0,632834165;46,68136117;0,195046385;0,618168231;613,2547887;0,95179135;0,912787357;0,887533189;52,13856187
0;2;19;19_0924_0;0;924;False;1322;(62, 73);204,3675308;0,75284738;41,02709688;0,397756718;0,700890437;659,9936982;0,965872475;0,934287347;0,898181654;54,57779283
0;2;20;20_1324_0;0;1324;False;2276,5;(74, 75);314,4091611;0,661580936;53,8379961;0,289392409;0,593368906;415,3562736;0,945267091;0,882248723;0,918162808;57,66070975
0;5;1;1_0405_0;0;405;False;2098,5;(72, 79);240,1248901;0,806495004;51,69035872;0,457345573;0,814609547;722,6883128;0,956762988;0,898346347;0,914999192;10,16346235
0;5;2;2_0705_0;0;705;False;1364,5;(66, 79);206,1248901;0,755327982;41,68135505;0,403573396;0,585989154;734,5465611;0,969122453;0,932492467;0,891260225;25,0698738
0;5;4;4_1305_0;0;1305;False;1298,5;(81, 68);161,9827549;0,886953552;40,66081097;0,621890977;0,801392238;704,0875636;0,974039408;0,936700068;0,906974509;27,10256627
0;5;5;5_1503_0;0;1503;False;1848;(74, 80);228,5096658;0,79500968;48,50718172;0,444736404;0,705392977;551,3416006;0,960794132;0,91020437;0,920075252;74,93859575
0;5;6;6_1301_0;0;1301;False;1735,5;(67, 70);216,9533174;0,834375;47,00752312;0,463342237;0,663257431;655,938933;0,963895858;0,915642522;0,926053212;25,74743796
0;5;7;7_1001_0;0;1001;False;1299,5;(69, 66);235,7817444;0,648614924;40,6764648;0,293741829;0,469312807;649,2620228;0,969295658;0,934407255;0,889934069;33,50554756
0;5;8;8_0701_0;0;701;False;1659,5;(83, 63);289,0954527;0,622468117;45,96673824;0,249519562;0,511388383;671,7555528;0,963865583;0,916792385;0,909797009;24,98517828
0;5;9;9_0401_0;0;401;False;1293;(67, 71);203,7401143;0,731541726;40,57460698;0,391431073;0,681158526;603,6871048;0,971001361;0,935343709;0,90593453;28,89811129
0;5;10;10_0203_0;0;203;False;1415,5;(62, 67);177,6396092;0,876742025;42,45315743;0,563689726;0,805892263;614,675244;0,971975138;0,931190245;0,917699506;31,26958584
0;5;11;11_0206_0;0;206;False;1051,5;(78, 76);149,9827549;0,855573637;36,58977154;0,587403443;0,876375586;647,7805994;0,977919099;0,948076431;0,900997235;25,95070721
0;5;12;12_0209_0;0;209;False;945,5;(75, 72);169,6396089;0,7625;34,69651264;0,41287337;0,591508668;598,6988436;0,978719799;0,952181806;0,8867521;21,39408825
0;5;13;13_0212_0;0;212;False;1075,5;(69, 76);152,6690466;0,854588796;37,00498791;0,579853512;0,870790272;481,8055379;0,97668406;0,946791665;0,904722955;30,2532396
0;5;14;14_0215_0;0;215;False;1325;(77, 69);185,3969685;0,831242158;41,07362167;0,484418238;0,712847482;544,6568611;0,97123032;0,934878357;0,910815582;32,62471415
0;5;15;15_0218_0;0;218;True;1044;(79, 75);200,2253956;0,704215852;36,45904668;0,327244263;0,455352135;440,4893546;0,975130755;0,946907329;0,903758148;25,8998899
0;5;15;15_0218_1;0;218;True;828,5;(65, 75);147,4974738;0,790553435;32,47890027;0,478556492;0,680600343;281,9421456;0,982211037;0,958001124;0,921756045;25,8998899
0;5;16;16_0221_0;0;221;False;1130,5;(67, 75);197,0954527;0,727945911;37,93938989;0,365701904;0,523537923;394,2576188;0,973830751;0,94303066;0,903243053;29,03362412
0;5;18;18_0624_0;0;624;False;1200;(69, 70);171,0538225;0,839454355;39,08820095;0,515377605;0,655308186;676,7391001;0,971626863;0,940475269;0,893348079;34,08147709
0;10;2;2_0605_0;0;605;False;1613,5;(73, 86);219,4385986;0,784204131;45,3251807;0,421068537;0,909198375;604,1580062;0,957840897;0,920673721;0,890992007;12,23003303
0;10;3;3_1005_0;0;1005;False;1596;(65, 67);205,8822497;0,840442338;45,07871242;0,473156642;0,786129831;367,4541508;0,961616508;0,921937;0,915914526;23,7655628
0;10;7;7_1101_0;0;1101;False;2108;(79, 92);281,6812391;0,710961214;51,80722884;0,333860182;0,469326892;378,8281366;0,947867501;0,896375225;0,916717697;7,697128822
0;10;13;13_0212_0;0;212;False;1551,5;(62, 72);193,2964631;0,825265957;44,44582268;0,52181172;0,815417603;665,9005458;0,965931273;0,924201498;0,906228889;2,838993817
0;10;14;14_0215_0;0;215;False;1885,5;(76, 78);235,4385983;0,739121913;48,9968689;0,427445819;0,876734689;642,3734075;0,956041714;0,907897046;0,903225568;58,50766494
0;10;15;15_0219_0;0;219;False;1011,5;(82, 81);170,953317;0,801188119;35,88707009;0,434931324;0,416352327;357,2138662;0,972403748;0,949339895;0,90446728;4,488862539
0;20;1;1_0505_0;0;505;True;1015,5;(66, 73);141,6396095;0,867207515;35,9579582;0,636092611;0,89131453;532,1499198;0,974744578;0,94988547;0,897406617;8,825273143
0;20;1;1_0505_1;0;505;True;2456;(77, 83);411,2792181;0,620907597;55,92026754;0,18245875;0,546709831;564,464985;0,940358287;0,876630425;0,894103109;8,825273143
0;20;2;2_0805_0;0;805;False;2253,5;(85, 75);368,6934319;0,667209474;53,56533687;0,208322714;0,539269359;419,6170645;0,952628111;0,88712608;0,911522465;6,599474888
0;20;3;3_1105_0;0;1105;False;1471;(80, 77);180,2253957;0,855481245;43,27742333;0,569102589;0,80997506;636,7851944;0,970397967;0,928488388;0,912251392;12,00982468
0;20;4;4_1405_0;0;1405;False;1715,5;(77, 77);204,2670255;0,853907417;46,73587957;0,516659069;0,730788976;692,3059869;0,961875252;0,916567249;0,899453048;15,70254934
0;20;5;5_1502_0;0;1502;False;1742,5;(81, 67);331,2375884;0,634212921;47,10222826;0,199573752;0,893792088;679,7211431;0,964539447;0,911418586;0,874957354;8,937071229
0;20;6;6_1201_0;0;1201;False;2759;(74, 67);427,4213532;0,603389831;59,26945169;0,189779429;0,545532176;518,4906634;0,938905148;0,862239431;0,898690922;7,249936478
0;20;7;7_0901_0;0;901;False;1925;(76, 93);345,9655099;0,618473896;49,50743503;0,202104037;0,716974727;692,3332593;0,954876485;0,902344637;0,886003293;5,481494029
0;20;8;8_0601_0;0;601;False;1506;(68, 73);201,5391036;0,811422414;43,78925387;0,46592519;0,690492692;636,0834116;0,965657495;0,925878532;0,905946869;6,599474888
0;20;9;9_0301_0;0;301;False;1203;(72, 70);144,2253954;0,9264536;39,1370307;0,726761671;0,840196319;624,3225917;0,976372524;0,941397356;0,914198424;5,827051749
0;20;10;10_0204_0;0;204;False;1162,5;(75, 72);161,9827548;0,839350181;38,47260026;0,556756459;0,884395073;665,5069958;0,97568922;0,942637363;0,897738287;9,672228339
0;20;11;11_0207_0;0;207;False;1158;(79, 75);160,568541;0,839434578;38,39806496;0,56441364;0,96205832;534,9320366;0,975814956;0,942991443;0,913116936;14,44905564
0;20;12;12_0210_0;0;210;False;2759,5;(90, 77);323,5807338;0,759983476;59,274822;0,331188274;0,811388061;467,4769076;0,946015251;0,86575368;0,920846693;18,20953672
0;20;14;14_0216_0;0;216;False;2254,5;(75, 83);291,4385986;0,720863309;53,57722047;0,333553855;0,474467153;439,3577368;0,951061136;0,889825564;0,91538453;17,7013636
0;20;15;15_0219_0;0;219;True;811,5;(116, 73);125,4974737;0,894214876;32,14395574;0,647483076;0,793855638;606,3939314;0,982694633;0,959599597;0,897036607;15,19437622
0;20;15;15_0219_1;0;219;True;633,5;(39, 77);112,1837655;0,872589532;28,40065583;0,632552325;0,780470033;472,5428982;0,985275816;0,967809673;0,89311797;15,19437622
0;20;16;16_0222_0;0;222;True;662,5;(77, 73);123,0121926;0,849903784;29,04343641;0,550173195;0,632153538;428,9544133;0,98607308;0,966213548;0,898929915;14,82171593
0;20;16;16_0222_1;0;222;True;1093,5;(117, 68);274,7523068;0,536160824;37,31336814;0,182031252;0,630051677;395,3196317;0,97574037;0,941932985;0,890046988;14,82171593
0;20;16;16_0222_2;0;222;True;615,5;(41, 75);151,154328;0,706659013;27,99426619;0,338529678;0,477433654;438,1631206;0,985121162;0,967587186;0,884885377;14,82171593
0;20;18;18_0624_0;0;624;False;1686;(69, 71);213,8822497;0,826470588;46,33229837;0,463146032;0,888777129;604,4361611;0,959569754;0,90904798;0,898651663;33,16676548
0;20;19;19_0924_0;0;924;False;1161,5;(81, 67);162,4680359;0,820848057;38,45604934;0,552959365;0,913275481;586,4980013;0,975033296;0,942551472;0,88846067;10,57000085
0;20;20;20_1224_0;0;1224;False;1481,5;(66, 76);200,4680362;0,828579418;43,43160584;0,463256208;0,650375658;460,7537289;0,974834354;0,927150263;0,915414661;8,374692979
0;50;1;1_0405_0;0;405;False;2194,5;(73, 74);199,4385984;0,924973656;52,85947579;0,693309295;0,694199107;564,7055142;0,950507939;0,895698252;0,925297979;9,018378928
0;50;4;4_1205_0;0;1205;False;1412,5;(74, 66);191,6396092;0,794655415;42,40814612;0,48331221;0,839407976;602,8047047;0,965428049;0,928997556;0,895214591;5,454391463
0;50;17;17_0324_0;0;324;True;765,5;(71, 85);108,6690464;0,955084217;31,21962318;0,814598014;0,795316793;335,7676905;0,979726753;0,962257946;0,91714509;10,97653934
0;50;17;17_0324_1;0;324;True;487;(63, 80);89,9411248;0,929389313;24,90115777;0,756523105;0,930420093;574,5064394;0,985164956;0,975174629;0,873355851;10,97653934
0;50;19;19_0924_0;0;924;False;975;(72, 69);130,5685415;0,918079096;35,2336282;0,718683003;0,95475285;586,4019929;0,975990192;0,952029259;0,899639529;9,316507157
1;0;1;1_0405_0;0;405;False;1824,5;(72, 83);195,2964631;0,875900144;48,19777536;0,601125256;0,99018854;846,9342709;0,956930222;0,911842646;0,89236362;108,071483
1;0;3;3_1005_0;0;1005;False;2097,5;(75, 77);246,9533172;0,804564634;51,67804123;0,432197356;0,680373627;602,373711;0,952207432;0,89835319;0,917935789;141,5431524
1;0;4;4_1405_0;0;1405;False;2010;(56, 76);261,6812392;0,773969965;50,58864976;0,368859307;0,841626187;448,3794434;0,946517507;0,868508678;0,913717905;115,6602016
1;0;10;10_0204_0;0;204;False;1445,5;(72, 70);162,8111821;0,912275166;42,90067321;0,685266499;0,802777985;578,6093524;0,972872179;0,922586735;0,920338286;87,06699416
1;0;11;11_0207_0;0;207;False;1574;(69, 82);191,8822496;0,857999455;44,76694141;0,537211114;0,816114174;689,1153651;0,965821763;0,923342459;0,903291985;89,98052003
1;0;12;12_0210_0;0;210;False;1131;(77, 71);150,5685413;0,873359073;37,94777892;0,626908247;0,885847624;680,7820084;0,974737821;0,944542583;0,908186276;71,48301855
1;0;13;13_0213_0;0;213;False;1647,5;(86, 73);203,7817442;0,830811901;45,80024181;0,498545427;0,893705464;684,7561547;0,964077845;0,919793562;0,914383518;93,43609723
1;0;14;14_0216_0;0;216;False;1499,5;(72, 81);200,953317;0,805316864;43,69465296;0,466622822;0,879140366;674,2212728;0,964196687;0,926359873;0,893915498;92,75853307
1;0,1;4;4_1405_0;0;1405;False;1601;(75, 73);227,195958;0,803110108;45,14926922;0,389762448;0,650243697;493,1718929;0,966747488;0,920974129;0,891460301;79,34276277
1;0,1;6;6_1201_0;0;1201;False;1647,5;(79, 77);195,1543278;0,844438749;45,80024181;0,543599331;0,715402958;592,8861136;0,967792035;0,919855583;0,912579191;98,17904633
1;0,1;7;7_0901_0;0;901;False;2872,5;(81, 63);383,5218593;0,709785026;60,47628124;0,245408532;0,874043641;453,3869772;0,942602363;0,859538834;0,919328195;100,6860337
1;0,1;8;8_0601_0;0;601;False;1929;(72, 62);264,5096661;0,79203449;49,55884464;0,346464704;0,497731129;506,1805143;0,958468763;0,904459507;0,906977962;86,59269925
1;0,1;9;9_0301_0;0;301;False;2367,5;(81, 66);284,4091607;0,791541291;54,90350282;0,367800817;0,502044188;413,0180908;0,95161924;0,884838125;0,925436715;83,95019903
1;0,1;10;10_0203_0;0;203;False;1408;(67, 76);171,539104;0,870479134;42,34053943;0,601293133;0,910244338;598,995101;0,978361476;0,931704635;0,91547257;99,53417464
1;0,1;13;13_0212_0;0;212;False;1748;(73, 80);211,195958;0,856233162;47,17650606;0,49247035;0,563722936;575,3986394;0,965750166;0,914957374;0,909077691;100,889303
1;0,1;14;14_0216_0;0;216;False;1410;(71, 75);187,0538225;0,829899941;42,37060016;0,506402454;0,85985787;536,1857707;0,971975187;0,93083392;0,906856391;108,5457779
1;0,1;15;15_0218_0;0;218;False;1518,5;(63, 74);228,1248903;0,785973085;43,97060664;0,366673323;0,784794382;549,5986424;0,970891953;0,924808195;0,918345556;106,919624
1;1;1;1_0505_0;0;505;False;2465;(70, 40);212,7106766;0,919090231;56,02263362;0,684617837;0,989898829;623,5653584;0,938958127;0,856194872;0,916088301;104,8191751
1;1;2;2_0805_0;0;805;False;1707;(76, 88);181,5391037;0,906291479;46,61995177;0,650883124;0,799722386;620,0271836;0,962106058;0,917600899;0,914050529;85,91513509
1;1;3;3_1105_0;0;1105;False;1613,5;(60, 74);196,2670255;0,83148673;45,3251807;0,526361545;0,822304557;518,370141;0,963049312;0,921495749;0,913550022;90,79359702
1;1;5;5_1502_0;0;1502;False;1496;(79, 76);167,0538223;0,912195122;43,64362908;0,673641173;0,884450505;790,950147;0,96427459;0,927525469;0,883410112;104,5481494
1;1;6;6_1201_0;0;1201;False;1539,5;(77, 65);172,953317;0,897929425;44,27360703;0,646743043;0,913386335;596,7255975;0,959466622;0,914582643;0,901858531;97,36596934
1;1;7;7_0801_0;0;801;False;1425;(68, 83);178,2253956;0,857658742;42,59537946;0,563748701;0,769105988;593,3812791;0,96627181;0,930184324;0,899798782;85,30532735
1;1;8;8_0501_0;0;501;False;1548,5;(78, 71);197,2964638;0,838159675;44,40283139;0,499899233;0,787012149;641,09654;0,964818534;0,924367595;0,897660525;95,40103329
1;1;9;9_0202_0;0;202;False;1468,5;(75, 78);165,7817446;0,918386492;43,24063218;0,671444937;0,941560855;351,4622362;0,967613622;0,928995072;0,908040343;112,6111629
1;1;10;10_0204_0;0;204;False;1553,5;(72, 70);168,1248902;0,920865442;44,47446045;0,690648534;0,897440039;722,1403431;0,965101186;0,92477247;0,886596067;100,9570594
1;1;11;11_0207_0;0;207;False;1309,5;(80, 81);158,8111818;0,887495764;40,83267299;0,652458978;0,861231589;445,2354755;0,978809216;0,936288518;0,893509665;90,92910985
1;1;12;12_0210_0;0;210;False;1642;(60, 71);203,5391043;0,83034134;45,72372833;0,498066462;0,720585562;819,9611378;0,964305128;0,920256275;0,908296108;98,65334124
1;1;14;14_0216_0;0;216;False;1290;(73, 73);158,2253954;0,896767466;40,52750933;0,647511066;0,860500442;694,1353433;0,970631721;0,936991964;0,894578723;87,60904548
1;1;15;15_0219_0;0;219;False;1395;(71, 70);161,5391037;0,901745314;42,14462202;0,671782573;0,821344021;799,2749416;0,965795589;0,932206085;0,8929694;91,87769967
1;1;16;16_0222_0;0;222;False;1131;(79, 67);148,2253956;0,886363636;37,94777892;0,646885227;0,868913309;623,2736512;0,971044395;0,944605711;0,888813164;97,84026425
1;1;17;17_0424_0;0;424;False;2209;(74, 59);338,1665205;0,659895444;53,03382085;0,242741685;0,451061099;423,6622293;0,942189723;0,88976461;0,901250309;101,4991107
1;1;18;18_0724_0;0;724;False;2325;(71, 70);291,6812395;0,754257908;54,40847307;0,343412285;0,61101482;485,7420223;0,945262412;0,886870839;0,922529055;141,814178
1;1;20;20_1324_0;0;1324;False;1146,5;(71, 71);199,2964635;0,747879974;38,20692526;0,362731055;0,780228188;543,9313831;0,970464555;0,942155098;0,891150955;113,8307784
1;2;2;2_0805_0;0;805;False;1432;(73, 90);161,3969684;0,922680412;42,69987152;0,6908156;0,729534296;838,448061;0,970455485;0,930707651;0,90659731;55,62801728
1;2;4;4_1405_0;0;1405;False;2065,5;(78, 66);292,2670256;0,675883508;51,28231937;0,303861323;0,789178059;912,2529402;0,951705546;0,897945171;0,885767971;43,53349708
1;2;5;5_1503_0;0;1503;False;1603;(67, 78);174,7106768;0,910795455;45,17746109;0,659940064;0,775164671;549,9127187;0,976172143;0,923061831;0,939985297;56,47497247
1;2;9;9_0401_0;0;401;False;1848,5;(62, 76);199,4385989;0,853219478;48,5137434;0,583997368;0,900227243;637,4540113;0,96326627;0,910857984;0,904261899;63,21673583
1;2;10;10_0204_0;0;204;False;1967,5;(76, 81);268,8944418;0,706970895;50,05096207;0,341948698;0,482445151;742,6145238;0,958959646;0,902814664;0,881088194;68,84051834
1;2;11;11_0206_0;0;206;False;1410;(79, 77);166,5685413;0,889870622;42,37060016;0,63862073;0,78750556;634,9927213;0,973483223;0,931529243;0,903919017;70,3989159
1;2;12;12_0209_0;0;209;False;1281;(75, 70);150,7106773;0,913694722;40,38588685;0,7087139;0,838253505;673,4824021;0,97768204;0,937665458;0,898201908;63,21673583
1;2;13;13_0213_0;0;213;False;1468,5;(72, 68);170,8111819;0,902858899;43,24063218;0,632486441;0,758920678;607,065951;0,974231551;0,928552784;0,904778098;74,66757009
1;2;14;14_0215_0;0;215;False;1278;(79, 66);156,3675306;0,9;40,33856887;0,656821806;0,844715878;665,5854342;0,975828694;0,937804008;0,898104756;63,35224867
1;2;15;15_0219_0;0;219;False;1410;(75, 76);180,3675309;0,842545563;42,37060016;0,544643414;0,896842459;745,360817;0,974030422;0,93109928;0,893362804;61,99712035
1;2;16;16_0221_0;0;221;False;1805;(67, 75);270,8528122;0,746793546;47,93951792;0,309186393;0,820901823;646,3618176;0,965018977;0,910559642;0,907661905;49,42830524
1;2;17;17_0324_0;0;324;False;1047,5;(76, 75);132,3259007;0,935685574;36,52010985;0,751751284;0,824153896;554,9683494;0,981590365;0,948964315;0,908625173;52,13856187
1;2;19;19_0924_0;0;924;False;1206,5;(65, 75);154,3259009;0,889421305;39,19392186;0,636589613;0,85523061;762,1170925;0,975934658;0,940784266;0,884837985;54,57779283
1;2;20;20_1224_0;0;1224;False;1237,5;(70, 80);152,1248902;0,910931174;39,69425571;0,671977166;0,801163646;434,0491692;0,978610641;0,939963601;0,927301001;57,66070975
1;5;2;2_0805_0;0;805;False;2118;(68, 78);243,5391036;0,833694155;51,92996587;0,44874375;0,686572821;1033,586672;0,957085438;0,897323985;0,900013969;25,0698738
1;5;4;4_1504_0;0;1504;False;1939;(79, 72);235,8822498;0,767920792;49,68713593;0,43792239;0,838707329;1033,024229;0,951135259;0,905451287;0,881931442;27,10256627
1;5;5;5_1502_0;0;1502;False;1727;(66, 71);249,1959581;0,789846787;46,89226689;0,349478299;0,733538442;555,2551742;0,96233791;0,914396927;0,892257597;74,93859575
1;5;6;6_1101_0;0;1101;False;1589,5;(69, 81);230,2670256;0,72912844;44,98682314;0,376709779;0,713359947;694,7654483;0,958207271;0,921374636;0,886820119;25,74743796
